SA1_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80107108112,0,7,22,22,13,7,6,0,0,73,4,0,0,0,0,5,18,11,5,44,0,0,0,0,0,0,0,0,0,4,4,9,22,23,9,15,22,11,5,120,3,12,41,27,17,9,0,0,0,108,0,0,9,9,3,3,5,0,0,32,0,0,5,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,3,13,48,42,20,14,6,0,0,150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,18,48,42,20,14,9,0,0,156,4,0,0,3,0,10,28,14,3,67,0,0,0,0,0,0,0,5,0,6,10,22,49,44,26,22,37,21,3,231
80107108113,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,22,51,24,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,23,52,30,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,33,74,40,148,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,38,76,37,155
80107108114,0,13,21,17,12,12,0,0,0,71,0,0,4,5,0,0,12,7,4,31,0,0,0,0,0,0,0,0,0,0,0,13,25,24,11,9,9,7,4,102,0,12,21,33,12,8,0,0,0,92,4,0,12,8,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,21,39,37,15,9,5,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,25,39,40,15,9,5,0,0,134,5,0,4,3,0,3,16,12,4,53,0,0,0,0,0,0,0,0,0,0,13,25,46,41,19,14,17,12,4,186
80107108201,4,6,17,15,16,12,4,0,0,73,0,0,4,0,3,9,16,6,0,43,0,0,0,0,5,0,0,0,0,9,7,7,22,16,23,15,22,6,0,120,3,4,19,16,21,12,0,0,0,79,3,4,7,9,11,8,6,0,0,44,0,0,11,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,3,39,26,28,20,6,0,0,130,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,7,8,7,39,26,32,20,6,0,0,137,3,3,10,0,10,9,24,11,3,75,0,4,5,0,3,0,0,0,0,10,18,12,48,30,43,37,35,10,3,230
80107108202,7,3,15,15,13,11,3,0,0,61,5,0,5,0,3,0,12,3,6,29,0,0,0,0,0,0,0,0,0,4,12,5,14,15,16,14,13,3,6,93,3,3,22,18,15,15,3,0,0,82,8,3,8,7,4,5,3,0,0,41,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,3,28,31,27,21,3,0,0,123,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,5,13,3,26,31,25,21,3,0,0,127,5,0,6,0,4,3,22,8,5,53,0,0,6,0,0,0,0,0,0,5,16,5,35,31,27,26,26,12,5,193
80107108203,5,12,24,22,18,14,7,0,0,102,0,5,4,5,5,9,36,33,4,97,0,0,0,0,5,0,3,0,0,11,10,13,33,29,30,24,46,34,4,211,0,8,32,27,23,15,5,0,0,118,10,8,12,11,5,4,5,0,0,59,0,0,0,0,5,0,3,0,0,8,0,0,3,0,0,0,0,0,0,6,8,20,49,43,34,19,15,0,0,190,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,0,10,12,20,47,49,37,22,15,0,0,202,4,3,5,5,11,14,54,42,7,157,0,0,3,3,6,0,3,4,0,21,16,22,58,55,55,45,71,45,7,380
80107108204,5,12,17,17,25,12,3,0,0,93,4,0,0,0,0,4,20,13,0,46,3,0,0,0,0,0,0,0,0,9,7,12,15,21,29,17,27,13,3,145,0,7,20,25,42,18,8,0,0,120,10,19,5,12,10,8,3,0,0,63,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,22,30,41,47,28,4,0,0,193,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,12,23,30,41,54,28,4,0,0,201,9,0,0,4,3,6,35,34,0,89,3,0,0,0,0,0,0,0,0,13,22,23,31,47,58,41,40,31,3,302
80107108205,6,12,17,19,16,14,0,0,0,88,0,0,0,5,0,7,20,0,0,33,0,0,0,0,6,0,0,0,0,5,6,16,22,26,24,26,20,0,0,128,0,5,16,26,16,18,0,0,0,88,6,4,3,10,12,12,4,0,0,53,0,3,3,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,12,25,42,33,29,3,0,0,154,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,7,0,4,0,0,0,0,0,0,16,12,17,29,40,35,27,3,0,0,166,3,3,9,9,3,13,34,7,0,84,0,0,4,0,4,0,0,0,0,14,14,19,42,52,46,45,39,13,0,266
80107108206,8,11,17,14,17,4,4,0,0,74,8,3,3,3,7,3,13,8,3,51,0,0,0,0,0,0,0,0,0,0,17,14,20,15,18,10,18,8,3,123,3,9,22,22,30,4,3,0,0,87,7,13,6,10,4,4,4,0,0,53,0,0,4,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,13,23,30,27,33,10,3,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,15,23,30,31,37,10,3,0,0,160,12,6,8,3,5,8,30,17,3,82,0,0,0,0,0,0,0,0,0,4,25,32,38,32,47,20,33,13,3,248
80107108207,7,19,32,46,26,20,3,0,0,158,7,0,3,5,4,7,45,47,9,131,0,0,0,0,0,0,3,0,0,11,14,20,40,48,35,31,53,51,9,294,0,16,50,43,41,22,0,0,0,166,9,15,22,23,9,10,10,0,0,90,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,13,32,72,65,53,37,9,0,0,276,0,0,4,0,0,0,0,0,0,7,0,4,3,3,0,0,0,0,0,10,0,6,10,3,0,3,0,0,0,22,15,33,78,71,53,40,9,0,0,300,15,3,9,17,12,19,71,69,21,234,0,0,5,0,0,0,3,3,0,24,32,39,91,81,66,61,88,75,22,555
80107108208,7,0,0,18,12,5,0,0,0,54,0,0,0,0,3,9,8,8,0,28,0,0,0,0,0,0,0,0,0,3,7,0,0,21,17,13,10,12,0,82,0,5,6,30,22,11,5,0,0,74,7,6,0,0,3,4,0,5,0,28,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,6,8,41,27,12,6,5,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,41,27,12,6,5,0,106,7,0,0,0,3,9,17,21,0,56,0,0,0,3,0,0,0,0,0,0,19,6,8,38,27,24,21,21,0,165
80107108209,0,8,6,16,10,14,0,0,0,64,0,5,0,3,0,3,18,11,0,45,0,0,0,0,0,0,0,0,0,0,4,12,10,20,18,12,18,11,0,102,0,13,8,20,28,15,0,0,0,75,10,4,5,10,6,5,0,0,0,35,0,0,6,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,13,17,31,31,25,0,0,0,125,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,11,13,21,30,31,25,6,0,0,131,10,5,0,3,5,3,30,24,0,81,0,0,0,0,0,0,0,0,0,0,24,17,20,37,31,27,32,24,0,214
80107108210,4,4,22,29,38,16,6,0,0,119,6,0,0,6,3,6,30,9,6,70,0,0,0,0,5,0,0,0,0,6,11,3,17,29,45,26,36,14,6,195,3,16,29,36,53,22,7,0,0,164,9,7,9,10,10,8,8,0,0,67,0,0,4,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,6,15,24,38,52,73,33,9,0,0,241,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,16,24,43,51,73,32,9,0,0,249,10,0,4,7,7,25,56,23,10,140,0,3,0,0,4,0,0,0,0,9,27,24,42,63,90,53,62,25,10,401
80107108211,0,6,18,25,20,13,8,0,0,86,3,3,0,7,0,9,33,6,0,62,0,0,3,0,0,0,0,0,0,7,9,16,21,32,21,13,35,6,0,156,0,14,18,38,34,12,0,0,0,124,9,3,8,9,0,9,4,0,0,40,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,10,28,49,41,18,10,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,10,10,32,52,39,24,10,0,0,171,10,8,0,7,0,8,47,18,0,95,0,0,4,4,0,0,6,0,0,12,17,20,32,58,41,32,54,20,0,288
80107108212,6,9,19,22,23,14,6,0,0,101,4,0,4,0,0,10,27,7,0,55,0,0,0,0,3,0,4,0,0,3,12,8,21,22,30,24,34,7,0,167,3,7,28,40,34,14,3,0,0,127,3,10,9,11,11,9,3,3,0,61,6,0,6,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,22,36,46,46,27,11,3,0,204,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,5,11,22,39,51,46,26,12,3,0,208,11,0,7,0,4,24,50,10,3,117,0,0,0,0,3,0,5,0,0,10,25,26,39,52,50,48,67,20,3,340
80107108213,12,4,36,39,36,9,4,0,0,146,9,0,4,4,0,12,35,5,0,80,0,0,0,0,0,0,0,0,3,7,19,7,40,49,37,23,43,9,0,223,3,8,45,71,44,16,4,0,0,194,18,15,17,25,19,3,3,0,0,100,0,0,4,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,20,66,91,62,25,15,0,0,305,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,23,27,65,91,65,25,15,0,0,311,14,5,5,8,5,16,64,14,4,127,0,0,0,3,0,0,0,0,3,12,35,21,78,103,73,39,76,11,5,445
80107108214,10,3,9,12,11,12,3,0,0,60,0,0,0,0,0,5,16,8,3,35,0,0,0,0,0,0,0,0,0,0,11,3,10,13,12,20,19,8,4,98,0,6,13,20,22,13,4,0,0,73,8,9,4,8,4,6,0,0,0,38,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,9,19,29,29,20,3,0,0,124,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,10,13,19,28,29,22,3,0,0,129,3,0,4,9,5,9,26,8,8,69,0,0,0,3,0,0,0,0,0,4,15,13,24,34,35,33,32,8,6,204
80107108215,3,12,35,33,40,23,4,0,0,157,7,3,9,6,17,11,21,6,3,83,0,0,5,0,3,0,4,0,0,13,9,12,49,43,59,34,24,11,7,251,0,16,51,44,57,24,5,0,0,195,4,12,21,19,12,13,5,0,0,77,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,3,22,78,63,72,37,9,0,0,287,0,0,0,3,4,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,3,7,3,4,4,0,0,0,16,3,27,79,64,77,37,9,0,0,302,9,3,17,6,20,20,33,20,3,132,0,0,9,3,7,0,4,0,0,27,16,29,102,73,102,65,37,22,3,457
80107108216,3,10,32,30,10,13,3,0,0,109,0,0,7,8,0,7,16,9,3,56,0,0,0,0,0,0,0,0,0,5,3,11,35,36,19,25,22,9,3,162,0,12,41,41,22,14,6,0,0,141,3,7,17,10,3,3,0,5,0,54,0,0,4,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,6,24,62,59,36,16,5,5,0,209,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,5,0,0,0,10,9,27,70,59,36,21,5,5,0,217,3,0,8,8,3,12,26,21,3,85,0,4,0,4,3,0,0,0,0,13,14,23,73,68,37,37,38,20,3,313
80107108217,0,7,18,26,32,14,4,0,0,102,3,0,3,0,0,13,27,14,4,68,0,0,0,0,0,0,0,0,0,0,11,6,23,29,30,25,29,18,3,175,0,12,17,32,40,19,3,0,0,124,6,7,7,9,14,10,9,5,0,61,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,19,29,46,54,32,10,5,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,3,4,0,0,0,0,4,11,19,29,53,59,32,13,5,0,209,4,0,3,3,9,16,46,26,7,114,0,0,3,0,0,0,0,0,0,12,15,22,35,55,63,50,54,33,7,325
80107108218,4,4,16,27,19,14,4,0,0,87,7,0,0,5,0,6,26,14,0,64,0,0,0,0,4,0,0,0,0,9,7,5,20,31,24,23,33,12,5,153,0,4,22,50,19,12,0,0,0,117,11,0,9,7,9,12,0,0,0,50,0,0,0,6,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,9,10,34,60,32,23,6,0,0,173,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,10,32,58,36,23,6,0,0,181,9,0,0,5,4,17,48,31,3,118,0,0,0,0,3,0,0,3,3,16,20,11,39,64,41,43,57,34,5,305
80107108219,10,13,33,27,34,20,9,0,0,147,4,0,0,4,9,9,30,8,0,71,0,0,0,0,0,0,4,0,0,10,15,15,32,38,44,26,44,9,0,225,0,17,30,38,36,19,3,0,0,146,10,7,12,19,16,20,11,0,0,100,0,0,6,3,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,11,26,56,62,55,42,13,0,0,265,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5,8,0,0,0,5,0,0,0,0,10,17,26,57,62,56,39,13,0,0,274,13,3,3,5,17,16,47,27,5,134,0,0,0,3,0,5,12,0,0,23,30,25,66,70,78,62,74,24,5,433
80107108220,5,10,14,22,19,16,3,0,0,88,7,0,0,8,3,14,24,19,0,73,0,0,0,0,0,4,0,0,0,4,10,7,16,23,21,33,31,18,0,165,4,8,22,18,30,17,3,0,0,106,3,3,15,11,6,9,7,0,0,60,0,0,0,3,5,5,0,0,0,15,0,3,0,0,0,0,0,0,0,3,5,19,42,37,39,28,9,0,0,177,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,5,22,43,40,39,32,9,0,0,191,4,3,0,6,6,27,46,32,4,135,0,0,0,0,0,5,0,0,0,7,17,20,39,45,52,62,62,30,4,333
80107108221,9,15,13,34,19,14,6,0,0,106,3,0,3,0,0,4,12,8,0,35,0,0,0,0,0,3,0,0,0,3,7,15,22,30,19,19,22,8,0,145,0,14,30,35,24,20,0,0,0,123,7,5,7,16,11,4,4,0,0,61,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,6,19,32,57,34,23,11,0,0,185,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,11,24,32,57,34,23,11,0,0,195,8,0,3,4,0,7,17,10,4,58,0,3,0,0,0,4,0,0,0,14,18,21,38,60,36,38,34,10,7,264
80107108222,12,6,21,11,28,15,6,0,0,111,6,4,4,3,5,5,28,5,0,53,0,0,0,4,0,0,0,0,0,5,16,16,22,20,34,22,31,9,0,166,5,14,26,23,36,20,4,0,0,124,17,8,8,7,7,13,4,0,0,63,0,0,0,0,3,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,21,21,39,29,51,34,11,0,0,203,0,0,0,4,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,4,0,0,4,5,4,0,0,0,11,23,21,36,30,58,35,11,0,0,214,13,5,9,10,9,14,45,6,0,102,0,0,0,4,0,0,0,0,0,9,32,27,43,40,65,47,53,8,0,318
80107108223,4,6,16,13,19,9,0,0,0,69,3,0,0,4,6,5,17,11,0,34,0,0,0,3,0,0,0,0,0,8,10,5,16,19,21,16,16,11,0,106,0,11,26,21,26,12,3,0,0,96,9,7,4,7,10,3,0,0,0,40,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,13,33,21,38,15,4,0,0,134,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,11,13,31,21,38,15,4,0,0,138,5,0,0,3,4,3,26,14,0,67,4,0,0,0,0,0,3,0,0,10,18,15,33,29,47,21,32,14,0,212
80107108224,3,6,23,17,22,14,3,0,0,95,9,3,0,9,5,15,22,5,0,68,0,0,0,0,0,0,0,0,0,0,11,6,26,22,28,33,30,9,0,164,0,3,33,35,26,26,4,0,0,128,5,8,13,8,11,14,6,0,0,68,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,12,47,42,36,44,13,0,0,207,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5,0,3,3,4,0,0,0,0,0,8,10,15,53,49,39,47,13,0,0,220,13,3,12,3,7,17,32,23,8,112,0,0,0,0,0,0,0,0,0,4,19,15,62,57,48,65,47,23,8,339
80107108225,0,5,20,23,13,9,0,0,0,66,0,0,0,0,0,9,12,11,0,39,0,0,0,0,0,0,0,0,0,3,4,9,22,24,12,12,11,11,3,106,0,3,23,35,23,10,6,0,0,96,0,3,14,6,6,4,5,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,6,35,43,27,17,7,0,0,138,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,12,7,35,43,27,15,7,0,0,151,0,0,7,0,0,5,15,20,5,61,0,3,0,0,0,0,0,0,0,10,11,17,42,42,31,22,26,20,3,212
80107108226,6,5,27,36,17,18,5,0,0,102,0,3,0,9,4,12,31,16,7,77,0,0,3,5,3,0,0,0,0,7,6,11,32,40,24,32,35,14,7,196,3,3,40,51,31,21,4,0,0,149,5,4,14,19,5,7,3,0,0,56,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,9,53,75,33,30,7,0,0,216,0,0,5,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,0,0,0,0,12,13,6,57,75,32,30,7,0,0,226,5,3,4,7,10,15,51,27,6,135,0,0,0,4,0,0,0,4,0,15,16,14,69,85,45,44,57,31,7,378
80107108227,4,8,26,29,20,10,6,0,0,95,0,0,7,3,5,7,23,5,5,55,0,0,0,0,0,0,0,0,0,5,7,9,29,37,20,8,28,5,4,157,0,7,39,38,30,7,0,0,0,124,10,6,13,16,0,10,9,0,0,66,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,14,53,58,34,16,15,3,0,209,0,0,0,0,0,6,0,0,0,6,0,0,4,0,0,0,0,0,0,3,3,0,3,0,0,6,0,0,0,14,13,14,63,59,38,17,15,0,0,218,3,5,8,3,9,13,46,22,5,114,0,0,3,4,4,0,0,0,0,12,18,20,70,68,52,34,61,21,5,347
80107108228,3,4,10,11,3,11,5,0,0,43,6,0,0,0,4,4,14,5,0,40,0,0,0,0,0,0,0,0,0,0,10,3,12,14,8,11,18,8,0,88,0,3,11,21,5,9,0,0,0,54,5,0,5,5,4,5,3,0,0,31,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,9,5,22,27,10,14,9,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,22,27,12,14,6,0,0,94,10,0,0,3,15,8,29,10,0,78,0,0,3,0,0,0,0,0,0,8,21,10,28,35,22,20,34,13,0,180
80107108229,8,8,17,31,29,11,8,0,0,121,9,3,5,6,3,14,38,10,0,78,0,0,0,0,0,0,4,3,0,12,19,13,21,36,35,29,43,12,0,207,5,10,32,36,48,18,3,0,0,144,11,12,8,22,16,13,10,0,0,86,0,3,6,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,20,16,40,59,64,30,14,0,0,242,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,20,17,38,63,63,30,14,0,0,245,19,5,7,7,7,25,61,29,4,143,0,0,0,8,0,0,5,6,0,26,35,24,44,70,72,56,75,29,4,414
80107108230,4,4,12,23,25,13,6,0,0,84,0,0,0,0,0,8,21,14,0,46,0,0,4,0,0,0,0,0,0,3,10,4,12,23,24,19,26,14,0,131,0,0,10,23,28,9,4,0,0,91,4,3,5,10,3,5,0,0,0,43,0,0,4,6,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,7,9,21,39,33,24,12,0,0,143,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,9,9,9,24,42,33,25,9,0,0,152,4,0,0,0,0,16,43,18,0,86,0,0,3,0,0,0,3,0,0,7,14,10,28,42,37,43,50,20,0,248
80107108231,8,9,17,17,18,13,3,0,0,89,8,0,0,0,4,8,14,13,3,50,3,0,0,3,0,0,0,0,0,12,18,9,21,21,25,21,20,13,3,142,0,9,25,21,24,11,3,0,0,97,12,4,12,8,11,13,4,0,0,57,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,8,20,34,30,44,26,7,0,0,167,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,13,11,20,39,31,40,26,7,0,0,177,9,0,5,0,3,11,34,18,5,91,3,0,3,7,0,4,5,0,0,26,27,19,47,39,51,39,46,18,5,290
80107108232,10,0,11,14,25,24,6,0,0,82,3,0,0,0,4,9,15,8,0,43,0,0,0,0,0,0,0,0,0,0,13,0,9,11,33,32,16,8,0,132,0,4,10,15,34,34,0,0,0,99,14,11,0,6,13,15,5,0,0,62,0,0,0,5,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,15,13,19,45,53,6,0,0,171,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,16,10,19,19,52,53,6,0,0,177,13,0,3,0,4,20,36,9,4,89,0,0,0,0,0,3,0,0,0,3,32,10,15,24,54,73,42,9,4,266
80107108233,6,10,20,18,14,13,4,0,0,84,5,0,0,10,8,12,10,4,0,45,0,0,0,0,0,0,0,0,0,0,8,13,17,26,20,17,15,4,0,123,0,4,19,18,18,5,0,0,0,77,11,7,12,9,12,8,3,0,0,56,0,0,3,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,6,9,13,37,34,25,16,9,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,39,34,25,16,9,0,0,146,7,0,0,9,10,14,16,8,0,83,0,0,0,0,0,0,0,0,0,0,17,16,40,46,37,34,22,8,0,232
