route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
3-10647,2023-COMBNXT-Weekday-11,68041521-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041522-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041523-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041524-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041525-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041526-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041527-2023-COMBNXT-Weekday-11,Spence,0,30600,2,0
3-10647,2023-COMBNXT-Weekday-11,68041528-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041529-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041530-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041531-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041532-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041533-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041534-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041535-2023-COMBNXT-Weekday-11,Spence,0,30600,1,0
3-10647,2023-COMBNXT-Weekday-11,68041536-2023-COMBNXT-Weekday-11,Spence,0,30600,1,0
3-10647,2023-COMBNXT-Weekday-11,68041537-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041538-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041539-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041540-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041541-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041542-2023-COMBNXT-Weekday-11,Spence,0,30600,1,0
3-10647,2023-COMBNXT-Weekday-11,68041543-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041544-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041545-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041546-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041547-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041548-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
4-10647,2023-COMBNXT-Weekday-11,68041549-2023-COMBNXT-Weekday-11,Tuggeranong,0,40684,1,0
4-10647,2023-COMBNXT-Weekday-11,68041550-2023-COMBNXT-Weekday-11,Tuggeranong,0,40684,1,1
4-10647,2023-COMBNXT-Weekday-11,68041551-2023-COMBNXT-Weekday-11,Tuggeranong,0,40684,1,1
4-10647,2023-COMBNXT-Weekday-11,68041552-2023-COMBNXT-Weekday-11,Tuggeranong,0,40684,1,1
4-10647,2023-COMBNXT-Weekday-11,68041553-2023-COMBNXT-Weekday-11,Tuggeranong,0,40684,1,1
2-10647,2023-COMBNXT-Weekday-11,68041554-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041555-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041556-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041557-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041558-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041559-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
3-10647,2023-COMBNXT-Weekday-11,68041560-2023-COMBNXT-Weekday-11,City,1,30601,1,1
3-10647,2023-COMBNXT-Weekday-11,68041561-2023-COMBNXT-Weekday-11,Airport,1,30599,1,1
3-10647,2023-COMBNXT-Weekday-11,68041562-2023-COMBNXT-Weekday-11,Airport,1,30599,1,1
3-10647,2023-COMBNXT-Weekday-11,68041563-2023-COMBNXT-Weekday-11,Airport,1,30599,1,1
3-10647,2023-COMBNXT-Weekday-11,68041564-2023-COMBNXT-Weekday-11,Airport,1,30599,1,1
3-10647,2023-COMBNXT-Weekday-11,68041565-2023-COMBNXT-Weekday-11,Airport,1,30599,1,1
4-10647,2023-COMBNXT-Weekday-11,68041566-2023-COMBNXT-Weekday-11,Tuggeranong,0,40684,1,1
4-10647,2023-COMBNXT-Weekday-11,68041567-2023-COMBNXT-Weekday-11,Tuggeranong,0,40684,1,1
4-10647,2023-COMBNXT-Weekday-11,68041568-2023-COMBNXT-Weekday-11,Tuggeranong,0,40684,1,0
2-10647,2023-COMBNXT-Weekday-11,68041569-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041570-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041571-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041572-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041573-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041574-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041575-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041576-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041577-2023-COMBNXT-Weekday-11,Fyshwick,0,20657,1,0
2-10647,2023-COMBNXT-Weekday-11,68041578-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041579-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041580-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041581-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041582-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041583-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041584-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041585-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041586-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041587-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041588-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041589-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041590-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041591-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041592-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041593-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041594-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041595-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041596-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041597-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041598-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041599-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041600-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041601-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041602-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041603-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,0
2-10647,2023-COMBNXT-Weekday-11,68041604-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041605-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041606-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041607-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041608-2023-COMBNXT-Weekday-11,Fyshwick,0,20656,1,1
2-10647,2023-COMBNXT-Weekday-11,68041609-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041610-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041611-2023-COMBNXT-Weekday-11,Fraser,1,20741,1,0
2-10647,2023-COMBNXT-Weekday-11,68041612-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041613-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041614-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041615-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041616-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041617-2023-COMBNXT-Weekday-11,Fyshwick,1,20739,1,1
2-10647,2023-COMBNXT-Weekday-11,68041618-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041619-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041620-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041621-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041622-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041623-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041624-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041625-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041626-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041627-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041628-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041629-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041630-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041631-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041632-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041633-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041634-2023-COMBNXT-Weekday-11,Fyshwick,1,20739,1,1
2-10647,2023-COMBNXT-Weekday-11,68041635-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041636-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041637-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041638-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041639-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041640-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041641-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041642-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041643-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041644-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041645-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041646-2023-COMBNXT-Weekday-11,Fraser,1,20740,1,1
2-10647,2023-COMBNXT-Weekday-11,68041647-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041648-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041649-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041650-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041651-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041652-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041653-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
2-10647,2023-COMBNXT-Weekday-11,68041654-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
3-10647,2023-COMBNXT-Weekday-11,68041655-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041656-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041657-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041658-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041659-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
3-10647,2023-COMBNXT-Weekday-11,68041660-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
2-10647,2023-COMBNXT-Weekday-11,68041661-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041662-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041663-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
2-10647,2023-COMBNXT-Weekday-11,68041664-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
4-10647,2023-COMBNXT-Weekday-11,68041665-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
2-10647,2023-COMBNXT-Weekday-11,68041666-2023-COMBNXT-Weekday-11,Fraser,1,20741,1,0
4-10647,2023-COMBNXT-Weekday-11,68041667-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041668-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041669-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041670-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
2-10647,2023-COMBNXT-Weekday-11,68041671-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,1
4-10647,2023-COMBNXT-Weekday-11,68041672-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041673-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041674-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041675-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041676-2023-COMBNXT-Weekday-11,Belconnen,1,40685,2,0
4-10647,2023-COMBNXT-Weekday-11,68041677-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041678-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
3-10647,2023-COMBNXT-Weekday-11,68041679-2023-COMBNXT-Weekday-11,Spence,0,30600,1,1
4-10647,2023-COMBNXT-Weekday-11,68041680-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041681-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041682-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041683-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041684-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041685-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041686-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041687-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041688-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041689-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041690-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041691-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041692-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041693-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041694-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041695-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041696-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041697-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041698-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041699-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041700-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041701-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041702-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041703-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041704-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041705-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041706-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041707-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041708-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041709-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041710-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041711-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041712-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041713-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041714-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041715-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041716-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041717-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041718-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041719-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041720-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041721-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041722-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041723-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041724-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041725-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041726-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041727-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041728-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041729-2023-COMBNXT-Weekday-11,Belconnen,1,40685,2,0
4-10647,2023-COMBNXT-Weekday-11,68041730-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041731-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041732-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041733-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041734-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041735-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041736-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041737-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041738-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041739-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041740-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041741-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041742-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041743-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041744-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041745-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041746-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
2-10647,2023-COMBNXT-Weekday-11,68041747-2023-COMBNXT-Weekday-11,Fraser,1,20738,1,0
4-10647,2023-COMBNXT-Weekday-11,68041748-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041749-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041750-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041751-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041752-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041753-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041754-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041755-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041756-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041757-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041758-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,0
4-10647,2023-COMBNXT-Weekday-11,68041759-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041760-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
4-10647,2023-COMBNXT-Weekday-11,68041761-2023-COMBNXT-Weekday-11,Belconnen,1,40685,1,1
