SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
80107107813,3,5,13,15,25,10,5,0,0,77,0,4,0,0,0,4,0,0,0,11,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,11,10,20,32,15,7,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,20,32,15,7,0,0,97,7,0,0,0,3,6,12,8,0,24,0,0,0,0,0,0,0,0,0,6,8,12,15,21,33,22,15,8,0,129,0,4,14,9,18,9,4,0,0,62,13,3,5,9,9,7,0,0,0,43,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,5,22,16,32,21,4,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107814,3,10,18,23,31,35,7,0,0,132,6,4,0,0,3,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,18,24,34,39,7,0,0,156,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,15,14,26,24,34,39,7,0,0,159,6,0,0,0,3,10,12,8,4,46,0,0,0,0,0,0,0,0,0,4,23,18,26,24,35,53,22,10,4,204,5,6,20,13,33,18,6,0,0,97,14,5,5,8,6,13,0,0,0,54,0,0,0,3,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,0,16,13,24,24,42,33,5,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
80107107815,0,3,19,28,13,0,4,0,0,76,0,4,0,0,8,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,28,18,9,4,0,0,93,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,22,32,21,9,4,0,0,98,5,0,3,0,0,4,3,3,0,26,0,0,0,3,0,0,0,0,0,4,9,11,28,32,19,10,10,5,0,126,0,0,15,11,16,13,0,0,0,61,5,0,4,11,3,5,0,0,0,25,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,3,20,20,21,15,4,0,0,95,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
80107107816,0,12,20,13,18,17,0,0,0,84,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,28,16,18,20,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,28,16,18,20,0,0,0,97,4,0,0,0,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,9,13,28,16,19,27,4,0,0,111,0,9,10,12,20,8,0,0,0,57,9,3,3,3,6,4,0,0,0,29,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,10,15,21,24,11,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107817,0,8,20,9,8,15,4,0,0,60,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,10,11,18,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,10,10,15,4,0,0,76,3,0,0,0,0,7,5,0,0,20,0,0,0,0,0,0,0,0,0,0,3,10,19,10,14,24,7,0,0,95,0,0,9,5,18,11,0,0,0,40,6,4,3,5,3,4,0,0,0,23,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,3,16,12,15,17,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107818,3,16,14,12,28,23,5,0,0,102,11,4,0,0,6,0,4,0,0,24,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,19,19,15,30,24,8,0,0,128,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,19,19,19,15,30,24,8,0,0,136,9,0,0,0,0,12,5,8,3,32,0,0,0,0,0,3,0,0,0,3,20,19,21,15,33,40,18,8,3,169,0,8,15,11,26,14,3,0,0,81,9,3,4,13,9,7,0,0,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,12,27,22,32,23,5,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80107107819,3,0,9,10,14,11,0,0,0,47,0,7,4,0,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,13,17,14,0,0,0,67,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,17,13,16,14,0,0,0,77,0,0,0,0,0,5,4,0,0,23,0,0,0,0,0,0,0,3,0,7,10,6,19,14,16,25,5,3,0,104,0,5,8,0,8,5,0,0,0,32,0,0,10,3,10,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,10,15,13,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0
80107107820,0,10,20,20,25,11,4,0,0,89,4,4,4,3,0,4,0,0,0,25,0,0,4,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,18,23,25,26,18,8,0,0,116,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,12,13,18,25,25,26,18,6,0,0,125,3,0,0,0,3,15,13,6,0,39,0,0,0,0,0,0,0,0,0,0,10,17,25,25,24,30,19,6,0,172,0,10,15,14,12,10,0,0,0,63,11,0,6,0,10,6,0,0,0,34,0,0,6,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,14,22,21,25,21,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107821,5,7,13,19,24,18,3,0,0,87,0,3,4,0,0,9,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,18,20,25,30,4,0,0,113,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,11,4,11,18,24,31,32,4,0,0,122,11,0,0,0,0,15,14,3,0,50,0,0,0,0,4,0,0,0,0,5,15,14,20,23,34,44,20,10,0,178,0,8,16,12,21,9,0,0,0,60,6,3,4,12,6,8,5,0,0,41,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,8,16,20,24,23,18,5,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107901,0,5,5,20,16,3,0,0,0,44,4,6,5,5,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,10,8,25,17,8,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,25,17,8,3,0,0,68,0,0,0,0,3,5,11,8,5,34,0,0,0,0,0,0,0,0,0,0,3,10,8,22,16,13,17,6,5,101,0,3,10,17,12,3,0,0,0,45,6,0,8,7,6,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,24,15,15,0,0,0,76,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4
80107107902,0,10,17,26,13,16,5,0,0,80,6,5,3,4,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,20,30,13,16,6,0,0,103,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,6,12,20,30,13,16,6,0,0,107,0,0,0,5,4,9,18,5,0,34,0,0,0,0,0,0,0,0,0,0,9,12,23,38,17,23,18,3,0,143,0,4,14,15,18,3,4,0,0,67,11,4,9,12,3,11,4,0,0,53,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,9,23,25,25,17,10,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80107107903,0,9,22,21,20,12,0,0,0,93,4,4,5,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,31,25,19,17,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,31,25,19,17,0,0,0,114,5,0,3,0,5,7,31,5,0,60,0,0,8,0,0,0,0,0,0,8,10,16,44,31,27,23,26,7,0,181,0,4,18,14,20,9,0,0,0,62,5,5,3,10,10,5,0,0,0,41,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,8,22,30,27,15,5,0,0,114,0,0,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,8
80107107904,0,0,13,16,14,14,0,0,0,72,5,0,0,4,0,0,8,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,18,27,16,15,11,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,18,23,16,15,11,0,0,102,0,0,0,0,0,12,17,9,0,43,0,0,0,0,0,0,0,0,0,6,8,8,16,26,19,25,28,9,0,143,0,0,5,11,13,9,0,0,0,34,3,4,7,11,7,3,3,0,0,52,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,13,26,21,16,4,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107905,0,0,16,27,14,7,6,0,0,71,8,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,26,14,14,6,3,0,89,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,8,9,0,22,26,17,14,7,3,0,95,7,0,3,0,0,3,19,21,3,58,0,0,0,5,0,0,0,0,0,7,15,5,25,31,17,19,28,20,3,157,0,3,17,9,13,5,0,0,0,47,3,3,4,11,9,0,5,0,0,28,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,10,25,13,20,8,6,0,0,84,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
80107107906,0,9,24,15,17,13,0,0,0,90,7,4,3,0,3,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,27,19,23,20,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,32,19,23,20,0,0,0,113,3,0,0,0,0,4,17,3,0,29,0,0,0,0,0,0,0,0,0,0,11,12,32,21,25,20,15,3,0,149,0,4,19,7,20,13,0,0,0,65,0,0,13,9,6,11,0,0,0,36,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,33,17,24,25,3,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80107107907,0,5,15,11,10,12,0,0,0,59,5,3,5,0,5,5,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,25,13,11,16,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,25,13,11,16,0,0,0,77,0,0,4,5,0,5,9,6,0,34,0,0,0,0,0,4,0,0,0,4,7,11,29,12,11,25,9,6,3,114,0,8,6,8,12,13,0,0,0,40,9,3,3,3,4,3,0,0,0,27,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,12,19,14,9,14,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107908,0,6,11,12,8,11,0,0,0,48,4,3,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,11,17,16,12,14,0,0,0,69,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,11,16,16,12,14,0,0,0,69,0,0,3,0,0,3,16,4,0,32,0,0,0,0,0,0,0,0,0,5,5,11,17,22,15,18,23,4,0,104,0,6,9,8,9,3,0,0,0,32,4,10,8,4,5,3,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,17,13,14,8,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107909,3,3,11,17,8,0,5,0,0,54,6,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,11,25,9,8,5,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,11,20,9,8,5,0,0,66,0,0,7,0,0,6,3,5,0,21,0,0,0,0,0,0,0,0,0,0,11,4,12,23,9,10,11,5,0,90,0,8,11,12,3,3,3,0,0,39,4,0,5,4,3,5,0,0,0,23,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,21,16,10,10,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4
80107108002,0,8,20,14,14,11,7,0,0,66,0,0,8,0,0,0,3,0,0,17,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,28,19,18,12,6,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,9,28,22,18,12,6,0,0,98,3,0,0,4,0,7,17,20,4,51,0,0,0,0,0,3,0,0,3,12,4,9,31,23,21,20,33,20,3,159,0,7,14,4,13,16,0,0,0,49,0,0,4,5,4,8,5,0,0,30,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,25,15,14,23,9,0,0,80,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9
80107108003,0,23,47,38,28,28,5,0,0,170,10,15,3,6,7,7,8,0,0,51,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,10,37,52,48,35,34,15,0,0,232,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,11,39,58,48,32,33,15,0,0,244,5,3,12,3,4,17,39,27,3,121,0,0,0,0,0,0,6,0,0,6,18,45,69,56,44,46,55,30,8,372,0,22,43,27,35,23,4,0,0,151,9,13,8,19,9,10,12,0,0,75,0,0,0,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,12,35,60,54,43,36,14,0,0,246,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,5,0,0,0,0,0,0,10
80107108006,0,12,27,16,12,0,3,0,0,65,0,0,5,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,18,12,3,3,0,0,87,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,11,34,18,12,3,3,0,0,85,0,0,0,0,0,0,5,5,0,13,0,4,7,0,0,0,0,0,0,10,9,21,45,21,12,3,7,5,0,114,0,4,24,12,9,3,0,0,0,52,0,4,11,4,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,13,8,8,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108007,0,9,41,23,9,10,0,0,0,97,0,9,6,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,48,28,12,9,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,52,28,12,14,4,0,0,124,5,0,0,0,0,4,13,25,22,72,0,4,6,0,0,0,9,14,8,33,11,17,57,30,12,14,27,44,30,231,0,9,28,16,6,10,0,0,0,74,0,3,8,3,5,3,0,0,0,37,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,41,24,16,11,0,0,0,112,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3
80107108008,0,11,10,9,6,0,0,0,0,33,0,3,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,18,13,6,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,13,6,5,0,0,0,48,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,14,20,13,6,6,5,0,0,57,0,0,20,7,5,4,0,0,0,39,0,3,3,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,23,6,9,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108011,0,8,43,38,25,14,0,0,0,122,0,8,16,8,0,5,0,0,0,40,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,59,50,27,24,8,0,0,171,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,59,49,27,24,8,0,0,174,3,3,0,0,0,3,17,12,0,53,0,0,8,0,0,0,0,0,0,9,6,17,66,52,28,24,23,17,3,238,0,14,30,28,15,17,0,0,0,110,5,0,16,5,8,6,6,0,0,46,0,0,3,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,19,50,31,30,22,4,0,0,159,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
80107108012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
