SA1_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
80107108217,4,6,0,5,0,18,3,5,8,3,0,0,20,0,0,3,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,24,12,54,21,44,0,151
80107108218,0,10,0,0,0,15,3,0,3,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,25,13,41,23,32,4,131
80107108219,6,8,5,5,0,26,0,0,12,11,4,0,32,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,25,14,63,38,57,0,207
80107108220,4,4,0,3,0,23,7,0,10,0,0,0,24,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,46,17,25,6,137
80107108221,0,9,0,0,0,15,5,3,8,3,4,0,28,0,0,0,0,0,0,0,4,0,0,3,0,0,7,0,0,0,0,0,0,3,22,10,48,30,32,5,145
80107108222,3,3,0,4,0,8,0,0,12,6,5,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,13,8,35,25,48,5,132
80107108223,4,0,0,0,0,4,0,0,3,7,0,5,18,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,36,15,30,5,101
80107108224,7,10,0,3,0,24,4,3,5,6,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,18,47,28,41,3,147
80107108225,0,3,0,4,0,12,3,0,6,3,5,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,10,0,23,30,30,9,96
80107108226,0,6,4,0,0,15,7,0,15,4,6,0,30,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,8,19,4,59,27,49,5,166
80107108227,0,5,0,0,0,15,4,0,6,9,6,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,28,15,41,27,35,0,144
80107108228,0,0,0,0,0,0,0,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,7,14,9,24,0,63
80107108229,0,15,3,3,0,18,3,5,3,5,3,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,5,23,17,52,31,43,4,168
80107108230,0,4,0,0,0,9,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,10,43,13,17,3,97
80107108231,0,0,0,0,0,7,3,0,7,0,3,0,14,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,0,0,0,0,12,0,28,18,46,4,113
80107108232,0,0,0,3,0,12,7,0,8,0,3,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,50,19,22,5,123
80107108233,3,3,0,0,0,7,0,0,4,0,10,0,20,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,8,5,21,11,47,5,101
80107108234,3,0,0,0,0,6,0,0,9,8,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,35,26,31,0,112
80107108235,0,9,4,3,0,20,0,0,14,3,12,0,37,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,4,0,0,23,6,77,24,77,3,216
80107108236,0,6,3,0,0,18,0,0,14,4,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,29,9,61,31,43,5,180
80107108237,0,8,0,6,0,15,5,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,51,22,34,0,148
80107108238,0,4,3,0,0,12,0,4,6,3,0,0,14,0,0,6,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,17,5,59,22,32,0,136
80107108239,4,0,0,4,0,16,7,3,10,5,5,0,17,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,34,21,32,3,118
80107108240,0,4,4,0,0,14,3,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,30,11,19,0,85
80107108241,3,10,5,3,0,18,4,0,13,0,0,0,23,0,0,0,0,0,0,4,0,0,0,3,4,0,3,0,0,0,0,0,0,4,26,13,49,33,34,0,157
80107108301,6,12,4,5,0,37,4,5,4,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,3,27,21,73,33,65,9,221
80107108302,0,8,0,0,0,14,0,6,3,3,6,0,23,0,0,0,0,4,0,3,3,0,4,0,5,0,8,0,0,0,0,0,0,4,31,10,57,29,54,3,184
80107108303,5,4,8,4,0,19,3,0,9,6,7,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,58,31,38,3,159
80107108401,0,3,0,0,0,3,4,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,7,3,18,13,25,0,69
80107108402,0,5,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,26,18,19,0,85
80107108403,0,3,0,0,0,7,4,0,3,5,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,27,9,27,23,37,0,126
80107108404,0,0,3,0,0,10,0,0,8,0,5,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,7,57,33,33,5,143
80107108405,0,3,0,6,0,20,0,0,7,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,20,3,62,26,27,5,147
80107108406,0,5,0,0,0,9,0,0,6,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,5,23,14,39,0,92
80107108407,0,5,5,0,0,13,0,0,9,4,6,0,13,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,34,32,27,4,118
80107108408,0,13,0,0,0,17,11,6,5,4,5,0,27,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,22,11,49,26,43,3,156
80107108409,0,4,0,3,0,9,0,0,6,0,4,0,21,0,0,3,0,0,0,7,0,0,0,0,6,0,6,3,0,0,0,0,0,3,9,10,41,15,26,0,101
80107108410,0,4,5,0,0,8,3,0,3,0,3,0,9,0,0,0,0,3,0,3,0,0,0,0,6,0,7,3,0,0,0,0,0,3,12,4,39,19,29,0,103
80107108411,0,8,0,0,0,19,3,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,22,9,51,26,29,6,149
80107108412,0,4,0,6,0,9,7,5,11,5,7,0,34,0,0,4,0,0,0,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,23,14,47,21,36,0,136
80107108413,0,4,0,0,0,7,0,0,5,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,8,28,12,23,0,86
80107108414,0,5,0,0,0,8,3,7,3,5,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,5,41,18,25,3,106
80107108415,0,9,6,5,0,16,0,0,0,4,4,0,11,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,3,0,3,6,0,32,26,55,0,121
80107108417,6,0,0,0,0,7,0,0,5,4,9,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,8,18,17,28,3,88
80107108418,0,7,0,0,0,8,0,0,7,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,25,14,25,0,83
80107108419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,0,6,0,3,0,8,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,31,12,35,0,95
80107108602,0,6,0,0,0,12,0,0,9,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,7,32,18,25,0,87
80107108603,5,7,0,6,0,20,3,3,11,9,9,0,26,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,17,11,39,26,62,3,155
80107108604,0,3,0,0,0,6,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,4,18,13,23,5,78
80107108605,0,0,6,4,0,8,0,4,9,7,8,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,4,0,0,0,20,14,60,38,55,0,183
80107108701,3,5,0,9,0,16,0,0,4,3,3,0,23,0,0,0,0,0,0,3,0,0,0,0,5,0,7,0,0,0,0,0,0,0,14,4,39,26,70,4,153
80107108702,0,9,0,7,0,17,4,3,5,0,9,3,22,0,0,0,0,4,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,10,27,18,62,10,145
80107108703,0,14,6,4,0,22,3,0,18,7,7,0,29,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,13,6,65,48,77,3,211
80107108704,0,3,0,0,0,6,0,0,7,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,7,3,10,5,26,17,27,3,86
80107108705,0,4,4,3,0,8,0,4,3,4,13,0,23,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,3,0,7,12,11,24,20,78,4,149
80107108706,0,8,5,8,0,20,0,4,16,8,7,0,38,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,3,0,0,5,16,18,38,38,92,6,209
80107108707,0,0,0,0,0,3,0,4,0,4,4,0,21,0,0,3,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,3,10,6,14,20,35,6,91
80107108801,4,17,0,4,0,26,0,0,14,4,7,0,27,0,0,3,0,3,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,15,11,52,36,67,3,187
80107108802,0,3,0,4,0,14,0,0,13,0,4,0,17,0,0,0,0,0,0,3,0,0,0,0,4,0,9,4,0,0,0,0,0,5,15,9,40,14,49,0,122
80107108803,0,4,4,0,0,15,3,0,3,0,8,0,18,0,0,6,0,0,0,5,0,0,0,0,3,0,5,0,0,0,0,0,0,0,19,9,46,31,47,4,149
80107108804,4,8,6,6,0,20,4,3,7,4,6,3,30,0,0,0,0,0,0,5,0,0,0,4,0,0,7,0,0,0,0,0,0,5,16,10,50,48,60,6,197
80107108805,0,4,0,0,0,7,3,0,3,3,4,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,9,8,28,22,47,3,123
80107108806,0,4,3,0,0,10,0,0,0,5,0,0,9,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,20,27,37,4,95
80107108807,0,3,0,8,0,17,0,0,3,0,10,0,17,0,0,0,0,0,0,5,0,0,0,0,5,0,10,0,0,0,0,0,0,0,12,3,43,34,72,4,164
80107108808,0,4,0,0,0,8,0,0,11,0,8,0,19,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,12,3,34,18,45,3,110
80107108809,0,8,4,3,0,22,0,0,10,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,3,0,0,5,22,8,56,46,77,3,218
80107108810,0,0,0,3,0,3,0,0,5,6,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,18,17,29,5,79
80107108901,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,0,19
80107109001,0,0,0,4,0,11,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,10,21,19,3,71
80107109002,0,0,0,0,0,4,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,3,19,10,27,0,68
80107109003,0,21,0,0,0,29,7,0,8,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,79,27,28,0,189
80107109004,0,17,0,6,0,28,6,5,11,4,8,0,32,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,31,23,80,32,54,3,219
80107109005,4,3,0,0,0,10,0,0,4,0,7,0,14,0,0,0,0,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,0,5,20,6,42,20,46,5,133
80107109006,0,3,0,8,0,17,3,0,6,6,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,25,7,52,19,34,5,146
80107109007,0,3,0,3,0,7,6,0,7,4,4,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,17,4,45,29,54,0,153
80107109008,3,6,0,0,0,19,3,0,12,3,23,0,48,0,3,0,0,0,0,5,0,0,0,4,3,0,14,0,0,0,0,0,0,0,31,8,55,34,72,8,204
80107109009,9,11,0,3,0,16,0,5,13,0,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,13,18,42,12,28,0,110
80107109010,0,11,0,3,0,23,7,0,8,0,0,0,21,0,0,6,0,0,0,11,0,3,0,0,0,0,7,0,0,0,0,0,0,0,50,14,69,31,37,4,206
80107109011,7,11,0,3,0,24,10,3,8,4,5,0,21,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,6,0,3,29,17,66,23,53,0,180
80107109012,3,6,0,4,0,13,0,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,44,18,31,3,100
80107109013,3,4,0,0,0,16,3,0,10,3,4,0,22,0,0,0,0,0,0,0,0,0,0,3,9,0,10,0,0,0,0,0,0,5,23,3,46,23,35,0,132
80107109014,5,4,5,0,0,6,0,4,7,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,61,25,40,3,173
80107109015,0,3,0,3,0,7,7,0,8,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,8,44,23,41,9,134
80107109016,0,7,0,4,5,12,11,0,9,3,3,0,21,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,35,7,53,38,41,10,187
80107109017,0,4,0,0,0,3,0,0,6,5,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,5,25,7,22,0,70
80107109018,4,7,4,0,0,19,4,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,57,17,29,3,132
80107109019,0,11,4,0,0,23,5,0,18,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,22,7,77,28,36,3,178
80107109020,0,3,0,0,0,13,0,0,6,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,6,17,8,32,17,35,8,109
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109101,5,4,6,0,0,15,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,33,6,33,12,12,0,92
80108109102,0,7,4,0,0,13,3,3,9,0,3,0,20,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,30,9,75,14,25,0,150
80108109103,0,4,0,0,0,18,4,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,6,53,22,22,0,131
80108109104,0,4,0,0,0,8,3,3,15,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,12,47,9,6,0,96
80108109105,0,0,0,0,0,6,6,0,16,0,4,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,7,27,9,64,12,27,3,146
80108109106,7,11,0,0,0,22,8,0,4,4,0,4,22,0,0,5,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,53,19,59,16,18,7,176
80108109107,0,9,0,0,0,16,3,3,4,0,0,0,7,0,0,0,0,3,0,10,0,0,0,0,3,0,4,0,0,0,3,0,0,6,29,16,47,14,25,3,128
80108109108,3,9,3,4,0,23,6,5,4,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,41,17,66,28,27,0,178
80108109201,0,10,0,0,0,17,3,5,12,9,8,0,38,0,0,6,0,0,0,3,0,0,3,4,4,0,3,0,0,0,0,0,0,6,41,22,76,45,41,5,226
80108109202,3,14,4,0,0,17,0,0,4,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,34,17,63,29,19,0,171
80108109203,0,10,0,3,0,15,0,4,9,0,9,0,29,0,4,0,0,0,0,4,0,0,4,0,0,0,6,0,0,4,0,5,0,4,31,17,73,22,50,3,191
80108109204,4,3,5,0,0,15,5,0,11,5,4,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,26,4,42,19,26,6,124
80108109205,0,6,0,6,0,9,0,0,7,4,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,49,15,33,0,134
80108109206,3,10,3,0,0,21,0,0,3,0,4,0,12,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,4,32,12,51,21,23,5,135
80108109207,4,6,0,0,0,21,4,0,4,5,4,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,51,20,25,0,153
80108109208,0,3,0,0,0,15,8,0,7,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,54,20,73,23,28,0,203
80108109209,0,0,0,0,0,4,3,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,12,0,9,3,12,0,45
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,5,5,0,4,0,20,3,0,16,0,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,15,49,17,31,4,139
80108109302,0,10,0,0,0,14,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,9,40,10,23,5,93
80108109303,9,11,4,0,0,29,8,0,5,4,0,0,22,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3,0,0,0,4,32,17,75,26,35,3,193
80108109304,4,14,3,3,0,36,9,4,13,11,4,0,41,0,0,0,5,3,0,7,7,0,3,0,4,0,13,0,0,0,0,0,0,5,60,30,124,55,46,3,320
80108109305,3,15,5,0,0,26,5,6,14,11,0,4,39,0,0,3,0,0,0,4,0,0,0,7,0,0,9,0,0,0,0,0,0,5,49,11,88,45,35,4,234
80108109306,8,9,0,3,0,22,6,0,16,10,3,4,34,0,0,0,0,0,0,3,3,0,4,0,3,0,11,0,0,0,5,0,0,5,43,15,95,42,42,8,245
80108109401,4,3,0,3,0,16,5,0,11,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,6,30,14,76,24,31,3,176
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,0,0,0,0,0,3,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,13,28,9,17,0,92
80108109404,0,15,5,5,0,39,4,5,5,3,0,6,31,0,0,0,3,0,0,5,0,0,3,0,0,0,11,0,0,4,3,3,0,7,63,31,110,42,40,9,291
80108109405,4,9,0,3,0,32,6,0,14,4,0,0,23,0,0,6,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,3,39,24,102,39,26,0,224
80108109406,6,10,0,3,0,15,6,0,8,0,3,0,20,0,0,0,0,0,0,3,0,0,4,0,4,0,6,0,0,0,0,3,0,3,55,13,67,21,36,0,197
80108109407,3,3,0,0,0,12,0,0,5,5,0,0,16,0,0,0,0,0,0,4,0,0,0,5,3,0,3,0,0,0,0,0,0,0,22,13,63,20,32,0,150
80108109501,0,7,0,0,0,16,6,3,12,6,4,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,18,17,34,7,28,3,103
80108109502,4,5,0,0,0,17,0,4,6,0,9,0,23,0,0,4,0,0,0,3,0,0,0,0,5,0,5,0,0,3,0,0,0,0,29,8,54,19,29,0,133
80108109503,0,4,0,0,0,13,3,0,9,0,3,0,17,0,0,5,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,7,33,10,26,0,97
80108109504,0,5,3,0,0,18,9,3,4,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,17,15,43,21,22,3,124
80108109505,0,10,0,0,0,20,3,0,16,11,3,0,33,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,28,12,65,25,37,8,176
80108109506,4,4,3,0,0,9,5,0,4,3,3,0,16,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,3,22,13,42,16,24,3,121
80108109507,0,6,0,0,0,19,15,3,6,0,3,0,28,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,37,14,43,18,24,3,137
80108109508,0,12,0,0,0,25,9,6,12,4,4,0,30,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,29,19,74,35,29,3,192
80108109509,0,12,4,0,0,15,4,0,9,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,24,6,50,20,31,0,133
80108109601,0,8,0,0,0,19,4,3,0,3,4,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,25,9,62,26,21,5,143
80108109602,3,8,0,0,0,10,0,0,8,0,0,0,15,0,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,5,57,14,23,0,123
80108109603,4,16,6,6,0,32,3,0,11,0,10,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,39,17,77,22,47,4,209
80108109604,0,6,0,0,0,5,4,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,5,47,16,25,0,103
80108109605,0,6,0,0,0,17,4,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,10,41,22,26,6,124
80108109701,3,3,0,3,0,11,3,3,7,7,3,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,16,48,30,43,4,165
80108109702,4,7,0,3,0,17,8,0,12,7,0,0,25,0,0,0,0,0,0,3,0,0,6,0,10,0,13,0,0,0,0,0,0,3,34,14,74,26,36,0,178
80108109703,0,9,3,4,0,15,12,0,15,4,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,33,11,65,25,28,3,173
80108109705,0,0,0,0,0,7,3,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,6,30,6,20,0,73
80108109706,0,0,0,0,0,13,6,0,11,4,3,0,24,4,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,33,6,41,18,24,6,134
80108109707,4,9,0,3,0,22,5,3,20,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,3,39,13,78,22,37,0,198
80108109708,0,9,0,0,0,21,0,0,8,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,3,5,25,9,57,16,37,3,141
80108109801,0,8,0,3,0,21,0,0,9,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,9,36,15,28,0,109
80108109802,0,18,0,5,0,25,7,0,10,3,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,42,10,72,18,26,0,164
80108109804,3,3,0,0,0,13,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,25,12,12,0,85
80108109806,0,6,0,0,0,14,4,5,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,33,12,45,20,19,7,139
80108109807,0,9,0,0,0,12,9,4,8,9,0,0,18,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,3,20,4,38,16,14,3,99
80108109808,3,0,0,0,0,16,0,0,12,3,3,0,13,0,0,0,0,0,0,5,0,0,5,0,5,0,3,0,0,0,0,0,0,0,31,20,66,26,28,0,178
80108109809,0,13,0,0,0,30,4,7,14,3,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,5,0,6,63,23,95,18,28,3,225
80108109810,0,0,0,0,0,8,5,0,6,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,22,5,8,0,65
80108109811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
