SA1_CODE_2021,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
80101101609,0,3,3,6,3,3,0,0,25,0,3,3,0,0,0,0,0,10,5,6,13,6,6,7,6,0,48,0,0,0,3,0,3,0,0,11,3,3,4,3,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,6,0,0,35,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,8,10,30,27,25,26,16,7,3,145,0,6,0,0,4,0,0,0,22,0,0,0,3,3,4,0,0,15,4,7,20,4,6,5,4,0,51,0,5,3,5,3,4,0,0,20,0,3,0,0,3,4,0,0,9,0,0,0,4,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,4,0,4,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,22,26,23,20,22,15,0,132,0,12
80101101610,0,0,5,0,4,0,0,0,9,0,0,0,6,0,0,0,0,9,0,3,5,3,0,4,0,0,20,0,0,4,0,4,0,0,0,6,3,0,8,10,0,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,0,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,14,17,13,7,6,0,70,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,5,6,4,3,5,0,4,3,0,22,0,5,0,0,3,7,4,0,12,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,15,11,10,14,7,0,67,0,3
80101101611,0,5,10,0,4,0,0,0,22,0,0,0,0,3,4,0,0,8,0,3,8,12,0,6,0,0,29,0,0,4,4,0,0,4,0,13,0,4,3,0,3,8,4,0,22,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,6,3,0,3,6,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,18,24,24,16,18,7,0,108,0,5,4,4,9,4,0,0,18,0,0,0,3,3,0,0,0,5,6,3,10,6,3,3,0,0,27,0,3,3,6,5,3,0,0,15,0,0,0,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,12,21,21,12,24,0,0,92,0,8
80101101612,0,0,6,4,3,0,0,0,22,0,0,4,4,0,3,0,0,13,0,10,12,0,0,4,0,0,37,0,0,7,3,3,3,0,0,18,6,4,10,3,6,6,6,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,7,8,10,3,6,8,6,0,46,0,0,6,0,0,0,0,0,6,0,3,0,0,0,0,0,0,9,16,20,37,19,18,27,10,0,145,0,8,5,6,4,0,0,0,27,0,0,0,5,0,9,0,0,13,0,10,13,3,5,7,8,0,42,0,0,3,5,3,3,0,0,21,0,5,3,0,5,3,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,8,0,3,3,6,4,6,4,0,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,6,26,30,23,22,22,9,0,137,0,10
80101101613,0,12,4,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,20,14,13,5,0,0,0,57,0,4,5,8,0,0,0,0,21,0,7,3,3,4,4,4,0,30,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,4,9,5,3,4,4,6,0,37,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,13,17,48,25,25,10,14,5,0,145,0,7,8,5,0,0,3,0,24,0,0,4,0,0,0,0,0,14,5,29,16,3,0,8,4,0,63,5,7,5,4,0,0,4,0,24,3,8,6,5,4,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,8,6,4,7,8,0,0,34,0,5,0,0,0,0,0,0,5,5,4,0,0,0,6,0,0,14,8,58,38,23,10,16,9,4,163,0,18
80101101614,0,3,4,3,10,3,0,0,24,0,0,3,0,3,4,0,0,13,0,6,9,11,5,3,8,0,35,0,0,0,3,0,11,0,0,15,0,5,0,4,7,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,4,7,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,9,4,13,26,27,17,35,7,0,124,0,3,5,4,7,3,0,0,21,0,0,0,6,0,9,0,0,14,0,9,6,6,6,9,0,0,37,0,8,4,3,6,6,0,0,23,0,0,3,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,9,0,0,3,0,8,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,15,15,22,23,34,0,0,120,0,7
80101101615,0,5,4,10,3,4,3,0,25,0,0,0,0,0,0,0,0,5,4,7,6,7,3,8,4,0,40,0,0,3,4,3,4,0,0,10,0,0,4,3,4,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,5,4,3,4,0,8,0,23,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,11,10,25,16,21,17,16,8,4,124,0,4,7,4,3,3,0,0,23,0,0,5,0,3,0,0,0,12,0,12,9,13,6,5,0,0,39,0,3,5,5,4,4,3,0,24,3,7,0,6,0,0,0,0,13,3,0,0,0,0,4,0,0,8,0,0,0,0,0,5,0,0,4,4,7,0,7,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,12,8,29,25,24,15,16,3,0,125,0,11
80101101616,0,7,4,12,3,0,0,0,35,0,0,0,0,0,0,0,0,11,0,12,11,8,4,4,7,0,43,0,0,3,0,0,5,0,0,12,0,9,6,10,5,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,5,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,4,36,22,29,21,22,10,6,148,0,3,7,8,5,0,0,0,21,0,0,0,3,0,3,0,0,19,6,9,4,7,6,3,5,0,48,0,0,4,3,3,4,4,0,21,4,0,0,4,7,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,7,9,4,0,21,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,10,12,24,21,27,18,22,8,4,136,0,14
80101101617,0,0,3,0,3,0,0,0,15,0,0,0,0,0,5,0,0,3,0,5,8,6,4,6,9,0,43,4,3,4,3,0,4,0,0,17,4,9,9,4,5,7,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,9,12,4,3,7,3,0,42,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,5,25,25,20,13,18,8,0,125,0,0,7,0,0,6,0,0,16,0,0,10,0,0,3,0,0,15,4,10,10,9,3,7,0,0,41,0,4,3,5,0,3,0,0,19,5,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,3,21,28,17,23,11,7,0,111,0,4
80101101618,0,3,10,6,0,7,0,0,16,0,0,3,5,0,0,0,0,8,5,10,9,12,6,3,0,0,39,0,6,5,0,6,0,0,0,15,0,0,0,3,4,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,9,6,0,24,0,3,0,0,0,0,0,0,3,3,4,0,4,0,0,0,0,13,5,26,23,25,12,18,8,0,120,0,4,0,9,0,5,0,0,15,0,0,6,0,0,0,0,0,3,6,7,9,9,9,0,0,0,35,0,0,3,0,6,4,5,0,15,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,5,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,15,4,20,24,23,19,15,5,0,107,0,10
80101101619,0,0,14,3,7,5,0,0,39,0,0,0,0,0,5,0,0,8,10,8,5,8,8,6,0,0,37,0,5,5,3,3,0,0,0,18,0,5,0,4,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,4,6,7,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,13,7,22,21,18,27,21,11,0,134,0,6,5,0,0,3,0,0,18,0,0,6,4,0,0,0,0,15,3,8,8,11,3,4,0,0,42,0,0,3,3,6,8,0,0,23,6,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,8,4,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,10,16,25,16,18,28,0,0,125,0,10
80101101701,0,0,4,4,3,0,0,0,14,0,0,3,0,3,0,0,0,6,0,4,8,3,0,0,0,0,18,0,0,0,0,0,8,0,0,10,4,4,7,10,0,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,7,10,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,9,10,22,23,11,11,4,0,95,0,4,0,8,5,0,0,0,20,0,0,4,0,0,0,0,0,7,0,4,11,7,0,4,3,0,29,0,0,0,7,0,4,0,0,17,0,3,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,10,5,3,7,5,6,4,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,16,16,27,10,15,7,0,97,0,4
80101101702,0,3,3,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10,10,9,0,3,0,0,31,0,5,9,0,4,0,0,0,17,3,9,6,11,7,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,11,7,7,0,0,45,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,9,24,32,26,14,8,12,0,117,0,0,10,0,0,0,0,0,12,0,0,4,4,4,0,0,0,11,0,16,9,6,7,3,0,0,47,0,8,0,4,0,0,0,0,17,0,6,8,5,7,0,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,8,8,3,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,11,5,30,40,22,19,15,8,0,136,0,3
80101101703,0,0,7,4,0,0,3,0,23,0,3,0,4,4,0,0,0,9,0,12,9,10,5,3,6,0,44,0,11,4,3,4,0,0,0,25,3,7,16,13,8,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,21,13,8,0,0,0,53,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,11,0,37,40,30,24,6,9,5,164,0,5,8,5,0,0,0,0,18,0,0,4,0,0,0,0,0,13,4,16,9,9,5,5,5,0,48,0,12,8,9,8,5,0,0,43,0,12,0,6,5,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,14,0,12,6,6,9,7,3,0,41,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,14,6,44,45,32,20,20,5,0,178,0,4
80101101704,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,5,3,10,0,0,3,0,23,0,5,0,0,0,3,3,0,13,0,3,9,6,0,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,13,20,6,8,5,0,80,0,5,4,8,0,0,0,0,13,0,0,3,4,0,0,0,0,12,0,0,12,6,0,4,0,0,28,0,4,8,7,0,4,0,0,18,0,7,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,14,26,19,7,13,3,0,92,0,3
80101101705,0,4,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,6,0,11,4,4,0,3,0,0,34,0,0,4,7,5,7,0,0,25,0,5,13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,25,23,17,13,8,10,0,96,0,4,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,11,15,6,4,5,3,0,46,0,6,0,4,3,0,0,0,14,5,3,7,0,0,3,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,4,0,7,3,0,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,24,28,14,11,18,7,0,106,0,4
80101101706,0,4,3,5,4,9,0,0,23,0,0,0,6,0,0,0,0,3,0,9,6,4,3,0,0,0,28,0,3,6,4,6,0,0,0,20,0,10,8,14,8,7,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,14,14,8,7,0,0,51,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,4,19,9,31,34,37,28,10,4,4,150,0,4,3,11,0,0,0,0,19,0,3,0,5,3,4,0,0,13,5,10,6,11,10,6,0,0,43,0,3,11,7,4,0,0,0,34,3,7,6,10,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,4,10,7,3,0,0,37,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,15,4,34,34,38,32,13,0,0,158,0,10
80101101707,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,3,0,0,5,6,0,0,0,0,19,0,0,5,3,0,0,0,0,13,5,13,15,9,5,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,15,7,5,3,4,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,7,18,26,19,8,6,6,0,96,0,0,3,5,0,0,0,0,14,0,0,0,7,0,0,0,0,9,0,6,9,3,0,4,0,0,32,0,3,5,9,4,0,0,0,21,0,4,6,4,4,4,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,8,3,4,7,6,4,7,3,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,5,20,34,26,6,15,11,0,121,0,4
80101101708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,4,3,0,0,0,10,0,4,3,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,7,6,13,6,6,0,0,45,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,10,0,0,0,0,3,0,0,0,10,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,7,6,12,4,9,10,4,0,0,50,0,0
80101101709,0,0,10,4,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,6,3,3,0,4,11,0,23,0,5,0,0,4,0,0,0,9,3,15,9,6,7,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,15,9,10,10,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,25,22,12,13,11,11,0,95,0,3,0,0,5,0,0,0,12,0,4,3,3,0,0,0,0,9,0,12,12,0,3,8,0,0,39,0,8,0,0,7,4,0,0,19,0,7,3,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,5,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,29,21,13,20,16,0,0,103,0,3
80101101802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101805,4,49,20,9,9,0,0,0,85,0,6,0,0,0,0,0,0,4,22,35,9,3,4,0,0,0,72,0,9,0,0,0,0,0,0,15,3,10,6,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,5,0,0,0,21,0,0,0,0,0,0,0,0,5,3,15,3,0,0,0,0,0,24,36,113,45,20,16,0,5,0,231,0,26,13,4,5,0,0,0,47,0,0,0,0,0,0,0,0,3,17,54,21,3,4,0,0,0,102,7,8,3,4,3,0,0,0,21,5,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,8,3,5,0,6,0,0,29,44,96,48,15,12,4,0,0,219,4,71
80101101806,0,19,10,0,0,0,0,0,33,0,5,0,0,0,0,0,0,4,6,23,8,0,3,4,0,0,48,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,12,15,64,24,7,3,5,0,0,111,0,14,6,3,0,0,0,0,29,0,3,5,0,0,0,0,0,3,11,36,7,3,0,0,0,0,60,5,0,0,0,3,0,0,0,12,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,11,21,64,26,10,5,0,0,0,122,5,32
80101101807,0,23,18,3,0,3,0,0,50,0,8,0,3,0,0,0,0,14,6,33,12,4,6,0,0,0,61,3,6,4,5,0,0,0,0,16,4,15,6,3,0,0,0,0,25,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,16,6,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,21,28,94,44,14,5,7,0,0,196,0,32,14,4,0,0,0,0,53,0,8,3,0,0,0,0,0,15,11,38,12,7,3,0,0,0,71,0,4,4,3,0,0,0,0,20,12,8,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,5,5,0,0,0,0,20,0,0,0,0,0,0,0,0,3,3,6,0,3,0,0,0,0,21,32,102,42,23,9,7,0,0,198,6,60
80101101808,0,16,15,9,0,0,0,0,37,0,0,4,0,0,0,0,0,9,4,20,14,0,0,4,0,0,44,0,3,3,3,0,0,0,0,7,3,4,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,6,11,50,36,13,3,4,0,0,118,0,7,13,5,0,0,0,0,21,0,3,3,0,0,0,0,0,8,11,25,15,10,0,0,0,0,62,3,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,14,16,55,34,12,5,0,0,0,127,5,25
80101101809,0,33,13,3,0,0,0,0,45,0,0,0,0,0,0,0,0,5,16,34,11,3,0,0,0,0,63,5,7,0,0,0,0,0,0,11,5,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,0,0,0,0,11,5,0,0,0,0,0,0,0,5,4,4,7,0,0,0,0,0,12,30,83,27,13,0,3,0,0,146,4,21,11,6,0,0,0,0,37,0,4,0,0,0,0,0,0,3,10,28,10,5,0,0,0,0,49,3,4,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,14,24,58,28,5,3,0,0,0,126,3,55
