SA1_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
80108109504,0,8,0,0,4,0,0,0,0,11,0,3,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,9,0,5,0,0,3,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,4,4,12,4,0,0,3,58,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,15,0,4,3,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,0,9,0,0,4,0,0,0,0,13,0,3,0,0,0,0,0,0,0,14,3,3,0,0,5,0,0,0,0,15,0,12,0,3,6,0,0,0,3,29,0,0,0,0,0,0,0,0,0,6
80108109505,0,8,0,3,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,17,6,4,0,0,3,0,0,0,0,14,11,10,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,20,37,0,16,13,4,0,0,3,91,4,9,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,8,0,4,8,0,3,0,0,5,0,18,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,13,0,4,0,0,0,0,0,18,0,14,0,0,0,0,0,0,0,18,4,8,0,0,3,0,0,5,0,21,11,14,0,6,6,0,0,0,3,39,0,9,0,0,0,0,0,0,0,12
80108109506,0,9,0,0,6,0,0,0,0,10,0,3,0,0,0,0,0,0,0,8,9,3,0,0,7,0,0,0,0,14,5,9,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,3,3,16,3,0,0,4,62,0,6,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,6,0,8,0,0,6,0,0,0,0,13,0,3,0,0,0,0,0,0,0,7,3,8,0,3,12,0,0,0,0,28,5,10,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3
80108109507,0,7,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,8,4,5,0,0,6,0,0,0,0,14,9,9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,4,10,16,4,0,0,0,76,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,4,13,0,3,0,0,0,0,19,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,13,0,4,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,11,9,4,0,3,8,0,0,0,0,25,12,9,0,0,9,0,0,0,0,28,0,3,0,0,0,0,0,0,0,4
80108109508,0,15,0,0,0,0,0,0,0,23,0,5,0,4,0,0,0,0,0,16,3,3,0,0,8,0,0,0,0,19,4,8,0,0,0,0,0,0,0,25,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,3,14,11,0,0,0,4,96,3,0,0,0,0,0,0,0,0,3,0,7,0,0,3,4,0,0,0,16,3,7,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,9,4,0,0,0,0,0,0,0,0,10,0,21,0,0,0,0,0,0,0,26,0,10,0,4,0,0,0,0,0,16,7,8,0,0,7,4,0,0,0,32,10,15,0,9,5,0,0,0,0,44,3,9,0,0,0,0,0,0,0,18
80108109509,0,5,0,3,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,9,5,3,0,0,3,0,0,0,0,15,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,3,9,12,0,0,0,0,64,3,7,0,0,0,0,0,0,0,19,3,4,0,0,0,0,0,0,0,12,0,6,4,0,0,0,0,0,0,11,5,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,11,6,12,0,0,11,0,0,0,0,26,5,9,0,3,3,0,0,0,0,18,0,3,0,3,0,0,0,0,0,9
80108109601,0,5,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,12,10,4,0,0,4,0,0,0,0,28,5,4,0,0,3,0,0,0,0,11,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,13,36,0,5,16,4,0,0,0,78,0,0,4,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,13,0,0,4,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,14,11,9,0,0,10,0,0,0,0,37,5,9,0,3,3,0,0,0,0,20,0,3,0,0,3,0,0,0,0,8
80108109602,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,13,0,3,0,8,3,0,0,0,0,17,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,23,3,9,10,4,0,0,0,68,5,3,0,0,0,0,0,0,0,14,6,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,8,8,11,0,0,4,0,0,0,0,25,3,7,0,8,3,0,0,0,0,24,3,5,0,0,0,0,0,0,0,6
80108109603,4,11,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,13,5,7,0,0,7,0,0,0,0,25,3,9,0,6,0,0,0,0,0,26,3,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,51,5,12,20,9,0,0,0,112,5,8,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,10,3,3,4,5,0,0,0,0,0,13,5,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,3,17,0,0,0,0,0,0,0,20,0,13,0,0,0,0,0,0,0,20,15,13,0,0,12,0,0,0,0,41,3,15,0,7,11,3,0,3,0,42,3,4,0,0,5,0,0,0,0,11
80108109604,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,12,4,3,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,20,3,5,8,4,0,0,0,48,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,9,0,9,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,6,8,0,0,3,0,0,0,0,17,9,11,0,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
80108109605,0,6,0,3,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,4,0,6,0,0,7,0,0,0,0,15,5,7,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,22,0,7,9,3,0,0,0,68,4,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,15,0,3,0,0,0,0,0,16,0,4,0,0,3,0,0,0,0,10,8,6,0,0,8,0,0,0,0,23,9,8,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,6
80108109701,0,11,0,0,3,0,0,0,0,13,0,5,0,0,0,0,0,0,0,14,6,0,0,0,4,0,0,0,0,10,9,5,0,6,0,3,0,0,0,20,5,8,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,21,29,3,13,16,0,0,0,0,86,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,8,4,0,8,0,0,0,0,0,0,11,3,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,11,0,4,3,0,0,0,0,13,0,5,0,3,0,0,0,0,0,18,10,3,4,4,8,0,0,0,0,29,11,6,0,10,4,3,0,0,0,33,5,10,0,0,0,0,0,0,0,12
80108109702,0,6,0,0,0,0,0,0,0,10,0,9,0,4,0,0,0,0,0,7,7,9,0,0,7,0,0,0,0,22,8,10,0,3,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,5,7,15,6,0,0,4,90,3,0,0,0,0,0,0,0,0,3,0,12,0,3,3,0,0,0,0,18,3,0,3,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,10,0,10,0,3,0,0,0,0,0,19,3,10,0,4,0,0,0,0,0,15,9,10,0,0,15,0,0,0,0,31,14,21,0,3,3,0,0,0,0,40,9,4,0,0,0,0,0,0,0,14
80108109703,0,15,0,9,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,10,3,6,0,0,0,0,0,0,0,15,9,9,0,3,7,0,0,0,0,27,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,5,12,13,0,0,3,0,86,4,6,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,11,3,4,6,0,0,0,3,0,0,19,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,12,16,9,0,6,4,0,0,0,0,34,15,17,0,3,7,0,0,0,0,43,0,6,0,0,0,0,0,0,0,13
80108109705,0,7,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,4,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,7,9,0,0,0,3,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,9,0,0,0,4,0,0,3,0,0,10,3,0,0,0,3,6,0,0,0,12,7,6,0,5,3,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3
80108109706,0,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,4,0,0,3,3,5,0,0,0,11,10,9,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,10,3,3,0,0,0,64,0,3,0,0,0,0,0,0,0,10,3,3,3,0,0,0,0,0,0,13,0,8,5,0,0,0,0,0,0,12,3,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,9,10,5,0,3,3,4,0,0,0,17,11,8,0,0,0,0,0,0,0,24,3,6,0,0,0,0,0,0,0,7
80108109707,0,15,0,0,0,0,0,0,0,21,3,5,0,0,0,0,0,0,0,12,4,3,0,6,10,0,0,0,0,21,8,4,0,0,4,0,0,0,0,17,3,4,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,21,42,0,9,26,5,0,0,0,97,3,4,0,0,5,0,0,0,0,12,5,4,0,0,0,0,0,0,0,15,0,11,3,0,0,0,0,0,0,18,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,24,3,6,0,0,0,0,0,0,0,16,6,10,0,6,7,8,0,0,0,40,10,7,0,3,6,0,0,0,0,35,4,8,0,0,0,0,0,0,0,10
80108109708,0,10,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,8,7,0,0,0,3,0,0,0,0,16,4,5,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,3,8,7,0,0,0,0,64,0,4,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,13,3,3,6,0,0,4,0,0,0,13,3,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,19,0,10,0,0,3,0,0,0,0,14,10,10,0,0,3,6,0,0,0,28,9,3,0,0,3,0,0,0,0,21,0,3,0,0,0,0,0,0,0,11
80108109801,0,5,0,3,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,8,7,3,0,0,5,0,0,0,0,21,0,13,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,5,7,6,0,0,0,5,61,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,13,0,5,0,3,0,0,0,0,0,8,7,4,0,0,5,0,0,0,0,20,3,11,0,5,3,0,0,0,0,24,0,3,0,0,0,0,0,0,0,4
80108109802,0,6,0,0,3,0,0,0,6,18,0,15,0,0,0,0,0,0,0,12,6,8,0,0,7,0,0,0,0,21,7,5,0,0,5,0,0,0,0,17,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,0,10,23,0,0,3,6,90,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,5,0,15,0,3,6,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,12,4,0,3,0,0,0,0,0,0,5,0,7,0,0,5,0,0,0,6,21,0,9,0,0,0,0,0,0,0,16,9,12,0,0,7,0,0,0,0,32,11,8,0,4,10,0,0,0,0,38,5,5,0,0,4,0,0,0,0,10
80108109804,0,8,0,0,0,0,0,0,0,9,0,3,0,3,3,0,0,0,0,8,0,0,0,0,6,0,0,0,0,11,3,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,4,7,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,6,0,3,3,0,0,0,0,10,3,11,0,0,3,0,0,0,0,20,5,10,0,0,9,0,0,0,0,21,4,0,0,0,0,0,0,0,0,4
80108109806,0,9,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,17,0,8,0,3,3,0,0,0,0,16,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,4,11,14,0,0,0,0,71,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,8,0,5,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,13,6,11,0,3,10,3,0,0,0,38,0,15,0,9,7,0,0,0,0,27,0,3,0,0,4,0,0,0,0,7
80108109807,0,16,0,0,0,0,0,0,0,16,0,8,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,0,3,7,0,0,0,4,45,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,4,0,0,3,0,0,0,0,10,3,0,3,0,0,0,0,0,0,10,11,10,0,6,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5
80108109808,0,7,0,0,3,0,0,0,0,8,4,9,0,0,0,0,0,0,0,7,10,9,0,0,7,0,0,0,0,28,6,13,0,0,8,0,0,0,0,21,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,3,19,4,0,4,0,88,0,5,0,0,0,0,0,0,0,8,4,6,0,0,4,0,0,0,0,12,3,5,6,0,0,0,0,3,0,13,3,4,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,16,4,9,0,0,0,0,0,0,0,9,22,11,0,0,10,0,0,0,0,50,9,15,0,0,10,0,0,0,0,38,0,0,0,0,4,0,0,0,0,8
80108109809,4,12,0,0,0,0,0,0,0,22,0,10,0,0,5,0,0,0,0,19,10,8,0,0,6,0,0,0,0,26,15,12,0,0,0,0,0,0,0,30,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,59,4,0,19,3,0,0,0,122,0,12,0,0,0,0,0,0,0,18,5,12,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,14,3,0,5,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,7,3,12,0,3,0,0,0,0,0,22,3,17,0,0,5,0,0,0,0,27,16,8,0,0,15,0,0,0,0,36,23,20,0,0,8,0,0,4,0,55,0,7,0,0,0,0,0,0,0,9
80108109810,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,9,5,6,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0,0,9,0,0,0,0,34,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,6,0,0,0,0,5,4,4,0,0,0,0,0,0,0,10,3,11,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,4
