SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
80101100304,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,16,28,8,8,6,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,13,16,12,7,5,0,3,0,50,47,41,86,51,25,15,4,0,0,266,4,3,6,8,4,4,0,0,0,30,58,73,134,79,50,33,18,7,0,442,0,0,0,0,8,5,6,3,0,28,5,17,26,14,4,6,3,0,0,74,0,0,0,7,0,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,4,0,16,0,4,4,4,0,0,0,5,0,16,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,23,42,16,14,9,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,14,20,15,7,8,8,3,0,79,93,85,187,102,48,35,9,0,0,561
80101100306,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,7,11,7,4,0,4,5,0,35,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,9,0,0,27,26,17,37,22,9,16,3,0,3,123,0,0,4,0,0,0,0,0,0,9,29,31,58,30,20,16,20,3,3,213,0,0,0,0,3,6,8,0,0,21,8,13,9,6,0,3,0,0,0,40,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,10,0,11,16,5,4,0,5,3,0,47,0,0,0,0,0,0,0,0,0,0,3,5,10,3,0,5,7,3,0,38,45,36,79,44,18,18,9,0,3,248
80101100307,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,0,13,9,22,20,10,8,5,3,0,0,71,0,5,0,0,0,0,0,0,0,0,16,34,26,12,10,13,8,10,0,128,0,0,0,0,5,4,0,10,0,10,3,8,6,0,4,0,3,0,0,27,0,0,0,0,0,0,3,9,0,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,7,5,0,6,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,5,10,0,3,4,3,0,0,24,15,44,45,27,16,11,3,0,0,156
80101100308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,0,35,0,315,43,11,4,0,0,0,0,372,0,29,0,0,0,0,0,0,0,33,0,499,52,10,6,4,0,0,3,580,0,9,0,0,0,0,0,0,0,10,0,86,11,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,122,7,0,0,0,0,0,0,140,0,0,0,0,0,0,0,5,0,11,0,40,3,0,0,0,0,0,3,51,0,555,117,16,3,0,0,0,0,701
80101100309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,12,14,31,38,17,7,0,4,0,0,106,0,0,0,0,0,0,0,0,0,0,14,44,45,20,15,5,4,0,0,154,0,0,4,5,0,3,0,0,0,13,0,10,5,0,3,0,0,0,0,22,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,4,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,6,0,0,0,22,36,40,73,30,18,4,5,0,0,209
80101100310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,11,11,17,12,11,9,0,0,0,70,0,0,0,0,0,0,0,0,0,5,11,23,21,17,16,14,12,4,0,111,0,0,0,0,0,3,3,0,0,8,5,3,3,4,4,0,0,0,0,20,0,0,0,0,5,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,17,27,32,33,34,26,18,7,0,0,172
80101100311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,8,0,4,7,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,3,0,24,12,6,29,8,8,9,3,0,0,86,0,0,0,0,0,0,0,0,0,3,16,24,49,14,13,21,16,8,0,161,0,0,0,0,3,4,8,4,0,20,5,0,13,3,3,0,4,0,0,32,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,10,19,5,4,3,3,0,0,45,0,0,0,0,0,0,5,0,0,3,0,7,5,3,0,3,0,3,0,32,26,24,49,16,15,20,12,3,0,167
80101100312,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,4,4,5,0,3,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,6,0,4,3,9,5,0,21,46,44,59,37,17,20,10,0,0,235,0,3,6,0,3,0,0,0,0,11,46,64,73,45,34,33,21,7,5,326,0,0,0,0,4,3,7,12,0,26,0,12,6,4,3,5,0,0,0,40,0,0,0,0,0,4,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,0,14,0,0,0,0,0,4,4,9,0,11,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,10,13,4,9,4,3,0,0,40,0,0,0,0,0,0,0,0,0,4,0,3,3,5,12,11,9,4,0,44,80,90,119,69,40,40,23,6,0,461
80101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,8,4,15,3,6,0,0,3,0,4,39,0,0,0,0,0,0,0,5,0,9,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,4,6,4,3,4,0,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,33,3,0,0,0,0,0,0,41
80101100315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,6,6,0,24,12,16,20,12,17,8,16,7,0,105,4,0,0,0,0,0,5,0,0,13,17,30,29,22,20,21,41,19,6,200,0,0,3,5,3,0,17,10,4,38,6,0,4,4,0,4,5,4,0,28,0,0,0,0,3,5,8,5,0,19,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,5,3,0,0,6,0,0,0,0,0,0,3,11,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,0,9,0,0,28,0,0,0,0,0,0,3,0,0,3,0,8,0,6,5,10,11,3,3,43,32,32,40,21,38,15,31,11,0,225
80101100316,0,0,0,0,0,0,0,3,11,15,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,0,3,15,11,27,0,0,0,0,0,0,3,8,8,19,0,0,0,0,0,0,4,17,18,43,8,4,0,8,7,6,3,7,0,45,0,0,0,0,0,0,0,0,4,4,10,7,0,8,8,12,14,55,57,177,0,0,0,0,0,4,13,31,45,91,0,0,0,0,0,0,0,15,10,30,0,0,0,0,0,0,0,15,11,32,0,0,0,0,0,0,0,18,23,49,0,0,0,0,0,0,4,16,12,30,0,0,0,0,0,0,7,24,24,55,0,0,0,0,0,0,0,6,10,19,0,0,0,0,0,4,0,3,7,17,0,0,0,0,3,0,11,24,15,46,0,0,0,0,0,0,3,9,10,26,0,4,0,0,0,0,9,36,26,71,20,12,0,5,17,8,13,10,5,88
80101100317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,6,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,12,10,3,0,6,0,0,0,26,8,26,74,21,8,5,0,0,0,137,4,6,4,0,0,0,0,0,0,10,10,49,111,31,4,7,10,5,0,234,0,0,3,6,0,5,3,0,0,17,0,7,25,10,0,0,0,0,0,45,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,11,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,12,17,4,0,6,0,0,0,42,21,68,176,41,12,5,4,0,0,321
80101100318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,18,19,9,7,10,16,15,14,0,0,97,3,0,0,3,0,0,6,0,0,12,22,13,6,19,21,25,33,7,0,147,0,0,0,0,3,3,9,7,0,17,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,8,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,5,3,0,0,19,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,3,9,6,0,24,37,26,14,23,30,24,29,4,0,186
80101100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,13,12,16,15,9,10,11,5,0,88,0,0,0,0,0,0,0,0,0,5,19,20,22,19,17,24,27,9,3,155,0,0,3,0,4,7,16,5,7,37,4,0,7,0,4,4,5,5,0,27,0,0,0,0,0,5,3,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,12,0,0,0,0,0,5,4,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,4,3,3,4,5,0,0,23,0,0,0,0,0,0,0,0,5,5,6,0,5,6,0,3,10,6,0,30,29,25,34,30,16,23,17,3,4,173
80101100320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,16,12,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,7,0,10,7,6,0,0,0,0,21,40,21,26,29,10,0,0,0,0,134,0,0,0,0,0,0,0,0,0,5,55,33,46,52,17,6,0,0,0,213,0,0,0,10,4,3,0,0,0,21,11,3,11,9,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,18,15,5,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,10,0,10,15,3,0,0,0,0,38,81,43,69,67,27,8,0,0,0,295
80101100321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,11,4,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,3,10,5,10,0,0,0,0,30,13,36,67,25,10,0,0,0,0,149,0,6,10,0,0,0,0,0,0,16,20,48,98,40,16,5,3,4,0,236,0,0,4,3,6,0,0,0,0,15,3,7,19,8,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,20,10,6,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,4,3,15,9,6,6,0,0,0,45,45,59,137,56,27,6,4,0,0,327
80101100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,3,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,11,10,3,5,0,0,0,0,31,9,23,56,16,3,5,3,0,0,109,0,0,5,0,0,3,0,0,0,9,7,49,84,34,7,4,3,0,0,200,0,6,6,4,0,0,0,0,0,12,0,7,19,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,10,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,14,16,9,5,0,0,0,0,48,10,39,126,52,11,8,3,0,0,254
80101100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,9,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,7,10,0,3,3,0,0,21,12,9,9,3,4,5,0,0,0,46,3,0,0,0,3,0,0,0,0,8,24,9,16,15,16,14,13,8,0,111,0,0,0,0,3,7,3,4,0,16,5,0,6,6,3,0,5,0,0,23,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,4,6,9,3,3,0,0,0,28,0,0,0,0,0,0,0,0,0,3,13,0,8,10,5,3,3,0,0,36,39,17,19,14,15,6,4,4,0,121
80101100402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,4,0,7,0,3,0,7,0,0,24,31,8,16,17,14,11,8,4,0,111,0,0,4,0,0,0,0,0,0,11,38,15,29,34,35,18,19,8,0,206,0,0,0,7,5,8,14,8,3,39,11,9,5,8,7,5,4,0,0,40,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,16,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,12,11,11,0,3,0,0,45,0,0,0,0,0,0,0,3,0,4,11,0,11,9,3,0,6,0,4,47,68,23,38,49,41,17,17,5,0,262
80101100403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,10,17,11,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,3,0,3,11,3,4,0,0,0,34,39,13,14,18,11,9,4,0,0,109,3,0,3,0,3,0,0,0,0,15,52,15,35,51,30,24,11,7,7,230,0,0,0,3,3,16,3,6,6,47,12,3,10,18,8,7,6,3,0,63,0,0,0,0,0,5,5,3,0,15,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,6,3,6,0,26,0,0,0,0,3,11,7,6,3,26,0,0,0,0,0,3,0,0,0,9,0,0,0,4,0,3,3,0,0,13,0,4,7,26,8,8,4,0,0,69,0,0,0,0,0,0,0,0,0,5,10,0,3,14,9,6,5,0,0,57,82,30,41,45,30,12,5,0,0,243
80101100404,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,3,16,7,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,3,0,10,4,0,0,0,0,24,39,6,20,18,12,3,6,0,0,108,0,0,0,0,4,0,0,0,0,9,47,18,23,47,20,12,22,8,0,197,0,0,0,5,3,4,6,6,3,30,17,5,5,14,7,0,3,0,0,51,0,0,3,0,0,4,5,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,4,0,30,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,3,5,0,10,7,8,3,17,17,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,7,3,0,15,7,4,0,0,0,42,70,18,38,41,18,9,10,3,0,210
80101100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,9,13,5,9,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,0,0,0,20,35,10,21,15,15,14,6,0,0,115,4,5,3,0,0,3,3,0,0,23,52,25,50,24,27,29,20,6,0,234,0,0,3,6,4,6,14,9,0,36,8,3,15,8,7,0,7,0,0,50,0,0,0,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,16,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,8,7,15,9,13,3,3,3,0,62,0,0,0,0,0,0,3,0,0,9,9,6,6,3,10,7,5,0,0,40,59,29,44,33,22,25,10,4,0,235
80101100406,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,5,0,12,5,8,7,9,10,13,0,0,0,44,0,0,0,0,0,3,0,0,0,3,0,9,5,3,3,6,6,0,0,37,38,23,21,29,7,18,3,3,0,150,7,0,3,3,0,0,0,0,0,20,55,45,46,50,30,45,25,9,3,308,0,0,0,6,10,14,19,7,3,62,18,16,17,14,8,15,0,6,0,84,0,0,0,0,0,4,4,4,4,16,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,9,0,3,22,0,0,0,0,0,3,6,0,0,18,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,4,0,3,3,15,7,17,16,12,11,12,3,5,0,75,0,0,0,0,0,0,0,0,0,4,8,8,10,8,7,14,11,5,0,77,82,53,59,49,27,33,19,3,0,325
80101100408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,8,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,13,11,5,8,8,3,3,0,0,0,44,0,0,0,0,3,0,0,0,0,4,13,6,15,15,13,11,13,5,3,99,0,0,0,3,0,0,12,8,0,28,5,0,5,8,0,4,3,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,7,4,0,6,0,0,26,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,4,4,3,0,24,22,9,19,23,16,8,3,3,0,95
80101100409,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,6,6,5,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,4,8,8,5,3,4,0,0,33,16,10,12,12,3,4,3,0,0,67,3,7,0,3,7,0,0,0,0,24,26,22,27,30,22,19,16,8,4,169,0,0,0,3,5,13,0,8,0,25,9,5,6,5,3,5,0,0,0,38,0,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,3,0,22,0,0,0,0,0,0,3,4,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,11,13,9,6,4,0,0,46,0,0,0,0,0,0,0,0,0,3,0,5,4,7,8,6,4,0,0,47,45,16,36,27,14,13,5,0,0,166
80101100501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,6,3,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,8,0,21,20,7,15,9,6,0,8,0,0,73,8,0,0,4,0,0,0,0,0,13,29,9,26,31,13,10,15,14,4,156,0,0,0,0,4,3,4,11,3,34,0,0,6,10,4,0,4,0,6,31,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,3,5,0,17,0,0,0,0,0,3,4,8,7,20,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,5,3,4,14,3,4,10,16,6,5,7,4,0,52,0,0,0,0,0,0,0,0,0,0,4,0,4,6,6,7,3,6,0,44,49,6,29,31,11,4,11,0,0,145
80101100502,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,6,0,3,30,35,15,21,23,15,11,7,0,0,123,4,3,5,6,6,0,0,0,0,17,43,14,33,39,41,25,18,17,3,227,0,0,4,3,7,11,8,11,0,41,7,0,4,4,11,8,6,0,4,42,0,0,3,0,0,3,6,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,21,0,0,0,0,0,5,0,3,0,15,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,8,0,5,6,12,8,4,0,3,0,39,0,0,0,0,0,0,0,0,0,0,4,0,3,3,11,6,10,6,3,44,65,32,36,43,39,25,10,4,0,244
80101100503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,4,7,0,28,19,19,4,10,11,11,10,4,0,96,0,0,0,0,0,0,0,3,0,7,22,23,18,11,26,23,21,13,3,164,0,0,0,0,5,4,9,6,0,33,3,5,4,3,4,6,3,0,0,32,0,0,0,0,8,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,0,12,8,3,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,10,10,7,0,42,32,31,23,16,23,22,11,9,0,173
