SA1_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
80101100219,0,0,0,0,0,0,0,0,0,5,0,17,79,26,5,4,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,27,0,3,19,0,0,0,0,0,0,24,0,3,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,32,9,0,4,0,0,0,48,0,0,3,4,0,0,0,0,0,10,0,10,44,15,8,3,0,0,0,84,0,3,17,9,0,4,0,0,0,32,0,4,21,4,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,3
80101100220,0,0,0,0,0,0,0,0,0,0,0,14,37,17,12,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,10,0,3,8,0,4,0,0,0,0,16,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,19,12,11,0,0,0,0,44,0,3,8,4,0,0,0,0,0,18,0,0,9,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3
80101100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100222,0,0,0,0,0,0,0,0,0,0,8,27,87,33,11,4,3,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,6,18,3,4,0,0,0,0,36,0,10,15,7,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,13,35,12,8,0,0,0,0,64,0,0,3,0,0,0,0,0,0,10,0,11,39,30,14,7,0,0,0,100,0,6,11,3,4,0,0,0,0,26,0,3,20,17,7,3,0,0,0,51,0,0,0,0,0,0,0,0,0,9
80101100223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100224,0,0,0,0,0,0,0,0,0,0,18,41,17,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,8,0,0,0,0,0,0,34,10,26,7,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,0,3,8,3,0,0,0,0,0,13,0,12,3,0,0,0,0,0,0,21,5,6,0,0,0,0,0,0,0,3
80101100225,0,0,0,0,0,0,0,0,0,7,0,31,57,23,10,4,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,20,0,12,14,4,3,0,0,0,0,29,0,0,7,0,0,0,3,0,0,11,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,17,3,4,4,0,0,0,39,0,0,4,4,0,0,0,0,0,9,0,9,22,16,11,6,4,0,0,67,0,4,4,7,3,4,0,0,0,21,0,9,10,3,0,6,0,0,0,24,0,0,4,0,0,0,0,0,0,5
80101100301,0,0,0,0,0,0,0,0,0,0,0,32,70,22,8,7,4,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,17,0,6,20,4,5,0,0,0,0,32,0,0,3,5,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,6,15,10,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,6,0,11,38,19,3,6,0,0,0,81,0,0,9,16,5,0,4,0,0,30,0,4,16,9,0,0,0,0,0,37,0,0,4,0,0,0,0,0,0,11
80101100304,0,0,0,0,0,0,0,0,0,3,8,51,117,66,41,15,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,20,21,5,3,7,0,0,0,41,4,4,6,8,6,0,0,0,0,30,0,3,0,3,0,0,0,0,0,9,0,0,4,0,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,5,4,0,4,0,0,0,0,16,0,15,25,19,6,6,0,0,0,73,0,0,9,6,0,5,0,0,0,25,0,13,65,55,27,11,0,0,0,179,7,5,17,14,12,0,0,0,0,64,0,5,36,9,7,0,0,0,0,67,0,10,12,0,0,0,0,0,0,27
80101100306,0,0,3,0,0,0,0,0,0,3,0,23,43,29,16,8,3,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,4,10,5,3,0,0,0,0,0,23,0,3,3,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,13,11,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,5,20,17,11,5,0,0,0,62,0,3,15,7,5,5,0,0,0,35,0,6,14,13,0,0,0,0,0,32,0,3,3,0,0,0,0,0,0,4
80101100307,0,0,0,0,0,0,0,0,0,0,4,23,24,12,12,4,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,12,0,4,7,0,0,0,0,0,0,19,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,4,5,4,0,0,0,0,19,0,0,3,0,0,0,0,0,0,3,0,4,3,13,9,4,0,0,0,33,3,3,0,5,3,0,0,0,0,12,0,4,11,6,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3
80101100308,0,0,0,0,0,0,0,0,0,6,126,200,36,7,3,4,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,10,51,86,19,6,0,0,0,0,0,151,55,82,26,0,0,0,0,0,0,169,4,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,9,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,0,15,7,7,4,0,0,0,0,0,0,19,17,28,12,5,0,0,0,0,0,64,18,51,18,0,0,0,0,0,0,90,12,14,0,0,0,0,0,0,0,30
80101100309,0,0,0,0,0,0,0,0,0,0,7,34,42,16,11,5,4,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,10,4,7,11,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,8,0,12,17,9,15,6,0,0,0,61,0,3,8,6,8,0,0,0,0,30,0,3,15,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
80101100310,0,0,0,0,0,0,0,0,0,0,3,7,22,19,17,6,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,12,3,4,3,3,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,0,3,5,9,11,8,0,0,0,43,0,6,0,3,6,0,0,0,0,19,3,4,4,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
80101100311,0,0,0,0,0,0,0,0,0,0,3,15,41,15,11,16,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,20,0,3,4,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,9,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,19,5,5,18,0,0,0,51,0,0,11,4,0,0,0,0,0,13,0,0,7,8,3,4,0,0,0,17,3,0,0,0,0,0,0,0,0,7
80101100312,0,0,3,0,4,0,0,0,0,6,3,42,63,38,31,18,8,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,8,11,6,3,0,0,0,0,0,31,4,12,17,11,3,0,0,0,0,40,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,3,20,8,9,7,4,0,0,46,0,0,3,5,0,0,0,0,0,13,0,7,24,24,25,18,3,0,0,104,3,9,9,15,5,10,0,0,0,53,0,5,17,8,6,4,6,0,0,44,0,3,0,0,0,0,0,0,0,9
80101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
80101100315,0,0,0,0,0,0,0,0,0,4,8,14,24,19,19,8,6,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,4,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,4,5,3,19,7,4,0,0,44,0,3,13,0,9,0,4,0,0,26,0,0,6,4,0,0,6,0,0,19,0,3,0,0,0,0,0,0,0,3
80101100316,0,0,0,0,0,0,0,0,0,0,3,0,0,8,8,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,9,0,0,0,0,16,0,0,0,0,5,6,0,0,0,11,0,0,0,0,0,0,0,0,0,5
80101100317,0,5,0,0,0,0,0,0,0,0,3,39,98,30,3,6,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,11,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,17,25,3,0,0,0,0,0,39,0,12,24,8,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,4,30,4,0,0,0,0,0,41,0,3,6,3,0,0,0,0,0,12,0,7,38,21,4,0,0,0,0,69,0,7,21,4,0,0,0,0,0,41,0,12,29,0,0,0,0,0,0,49,0,0,3,0,0,0,0,0,0,3
80101100318,0,0,0,0,0,0,0,0,0,0,3,3,3,16,15,16,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,7,0,0,0,25,0,0,3,0,0,0,0,0,0,8,0,0,0,15,12,4,0,0,0,36,0,3,0,3,3,0,0,0,0,18,0,0,0,0,3,5,0,0,0,15,0,0,5,0,0,0,0,0,0,5
80101100319,0,0,0,0,0,0,0,0,0,0,4,10,20,13,11,9,8,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,12,6,0,0,23,0,0,0,0,0,0,0,0,0,4,0,6,12,16,9,11,9,0,0,51,0,0,3,6,4,5,0,0,0,18,0,4,5,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0
80101100320,0,0,0,0,0,0,0,0,0,0,4,28,42,46,14,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,4,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,18,10,4,0,0,0,0,35,0,0,3,0,0,0,0,0,0,3,0,9,31,46,19,4,0,0,0,104,0,6,13,11,0,0,0,0,0,28,0,11,14,15,0,0,0,0,0,38,0,3,0,0,0,0,0,0,0,12
80101100321,0,0,0,0,0,0,0,0,0,4,8,30,73,29,12,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,10,4,3,0,0,0,0,24,0,9,10,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,3,0,5,22,7,3,0,0,0,0,39,0,0,9,6,0,0,0,0,0,16,0,10,32,16,13,4,3,0,0,76,0,7,22,16,7,0,0,0,0,51,0,8,22,7,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3
80101100322,0,0,0,0,0,0,0,0,0,0,4,39,78,26,7,5,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,6,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,9,14,5,0,0,0,0,0,34,4,4,12,0,0,0,0,0,0,17,0,0,3,4,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,29,15,0,4,0,0,0,54,0,4,10,3,0,0,0,0,0,17,0,4,37,22,0,5,3,0,0,71,0,7,19,3,0,7,0,0,0,41,0,9,14,9,0,0,0,0,0,29,0,5,3,0,0,0,0,0,0,13
80101100401,0,0,0,0,0,0,0,0,0,0,0,8,12,15,14,8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,0,0,0,0,17,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,9,9,10,5,0,0,0,25,0,0,4,8,0,0,0,0,0,17,0,4,3,0,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6
80101100402,0,0,0,0,0,0,0,0,0,4,0,7,26,30,32,13,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,5,8,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,3,3,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,6,9,3,0,0,0,31,0,0,0,0,0,0,0,0,0,9,0,0,12,22,12,4,0,0,0,54,0,0,3,8,12,0,0,0,0,22,0,0,3,4,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3
