SA1_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
80107108810,0,0,5,4,9,3,5,0,0,19,6,3,0,0,3,10,3,4,0,30,0,0,0,0,5,10,0,0,0,19,0,3,0,0,0,0,0,0,0,14,0,0,0,3,9,5,0,0,0,21,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,13,13,12,32,26,14,4,5,135
80107108901,3,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,8,5,0,3,0,28
80107109001,0,0,0,0,0,4,0,4,0,18,0,0,5,6,3,6,0,0,0,26,0,0,0,0,0,4,0,5,0,13,0,0,4,0,0,0,0,0,0,9,3,0,0,0,0,6,0,0,0,6,0,3,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,9,8,10,12,13,21,7,10,0,93
80107109002,0,0,5,0,9,7,0,0,0,21,0,0,3,6,4,5,4,3,0,23,0,0,0,0,0,5,0,7,0,10,0,0,0,0,0,0,0,0,0,8,0,3,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,10,15,24,25,5,6,0,96
80107109003,0,0,0,5,8,15,12,12,0,48,0,16,7,13,17,29,3,6,0,96,0,4,3,0,7,8,0,0,0,24,0,5,6,0,4,5,0,0,0,21,0,3,4,4,7,5,0,0,0,27,0,14,4,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,9,49,27,16,48,57,17,25,0,247
80107109004,6,0,4,6,12,12,7,3,0,53,5,3,9,0,23,20,9,14,0,76,0,3,0,0,9,12,0,0,0,25,0,3,4,3,0,9,0,8,0,28,0,4,8,4,28,4,7,0,0,62,0,9,4,0,0,3,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,3,5,0,0,3,0,0,0,14,0,0,0,0,4,0,0,0,0,5,10,25,35,21,83,68,22,29,0,285
80107109005,0,0,4,4,9,7,0,5,0,23,0,4,8,4,9,10,3,0,0,50,0,0,0,5,0,9,5,0,0,25,0,5,3,3,0,0,0,0,0,19,0,4,3,4,21,8,0,4,0,39,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,3,21,22,23,48,35,11,17,5,192
80107109006,0,0,0,6,0,5,4,7,0,18,3,3,4,3,14,14,0,4,0,56,6,5,4,0,7,4,0,4,0,29,0,5,0,0,7,5,0,6,0,24,0,0,5,0,15,4,0,0,0,34,0,3,4,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,14,18,12,14,47,46,13,21,3,199
80107109007,3,0,5,0,3,7,3,0,0,22,6,0,4,0,11,11,0,0,0,40,0,0,0,0,3,8,4,0,0,27,4,3,3,6,10,0,3,3,0,38,0,0,3,6,9,6,0,9,0,34,0,10,4,0,6,5,0,0,0,18,0,0,0,0,0,6,0,0,0,11,0,7,4,0,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,15,24,32,13,58,45,14,17,3,222
80107109008,0,3,0,0,12,8,4,12,0,38,9,5,4,3,16,19,7,13,0,73,0,0,4,3,10,16,0,4,0,38,0,11,6,6,4,9,0,5,6,36,0,6,3,0,18,7,0,0,0,46,0,3,0,0,0,3,0,4,0,13,0,0,0,0,0,3,0,0,0,7,0,5,5,3,7,5,0,0,0,23,0,0,0,0,0,0,0,0,0,9,13,38,18,17,70,71,10,33,3,278
80107109009,5,0,0,0,6,9,4,4,0,19,4,5,6,4,15,14,8,3,0,65,0,0,3,0,0,5,3,3,0,13,0,5,0,5,6,5,0,0,0,19,0,5,4,0,11,4,0,3,0,28,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,9,0,3,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,27,13,7,50,32,19,17,3,167
80107109010,4,5,4,0,10,15,3,12,0,50,4,15,12,10,18,17,4,13,0,93,0,3,4,0,5,7,0,0,0,24,5,10,7,0,0,3,3,0,0,23,3,8,3,0,16,6,6,0,0,40,0,3,4,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,3,4,0,0,23,0,0,0,0,0,7,0,0,0,5,20,53,37,18,54,50,15,31,3,278
80107109011,0,0,0,5,7,13,5,8,0,37,7,4,3,9,25,17,11,11,0,84,0,0,3,6,8,8,0,0,4,30,0,9,7,7,4,0,0,0,0,22,0,0,3,3,17,7,0,0,0,45,0,3,4,0,0,0,0,0,0,11,0,0,3,0,0,4,5,0,0,15,0,7,4,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,7,15,27,23,29,65,52,20,21,3,263
80107109012,0,0,3,0,10,10,5,4,0,32,0,0,3,5,12,6,8,5,0,32,0,0,0,0,3,5,0,0,0,12,0,4,0,0,0,0,0,0,0,10,0,7,0,0,11,4,0,0,0,28,0,5,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,20,9,10,42,27,12,10,0,133
80107109013,4,0,0,3,3,13,4,7,0,40,0,4,7,0,18,13,0,7,0,57,0,0,4,0,3,0,7,3,0,17,3,4,5,0,4,0,0,0,0,12,0,8,3,0,8,4,3,0,0,30,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,4,0,0,8,0,0,0,0,0,3,0,0,0,4,12,18,22,13,38,39,15,20,0,173
80107109014,0,0,4,5,10,11,4,3,0,34,5,3,7,5,17,18,0,4,0,53,0,0,4,4,3,9,3,0,0,23,0,3,6,3,4,4,0,4,0,27,0,6,4,0,17,3,3,0,0,33,4,4,0,0,0,3,0,0,0,13,0,0,3,0,0,0,0,0,0,12,0,0,7,0,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,7,9,19,26,23,66,50,10,15,4,222
80107109015,0,0,5,4,9,8,0,5,0,25,0,3,5,6,16,12,3,9,0,54,3,0,0,0,4,7,0,3,0,24,4,10,4,3,0,0,0,0,0,18,3,9,5,3,9,5,0,0,0,29,0,0,0,0,3,0,0,3,0,12,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,13,23,19,16,38,40,12,18,3,178
80107109016,4,0,3,0,15,11,4,11,0,47,4,5,7,6,22,18,4,6,0,70,3,0,7,0,8,9,3,0,0,24,0,0,7,0,4,0,0,3,0,21,5,0,6,3,11,7,0,4,0,38,3,5,0,0,4,6,0,0,0,22,0,0,0,0,4,6,0,3,0,5,0,8,0,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,21,21,29,9,71,56,14,28,0,250
80107109017,0,0,0,6,4,3,3,3,0,17,0,5,0,0,6,5,0,0,0,23,0,0,0,0,7,0,0,0,0,9,6,0,3,0,0,8,0,0,0,19,3,3,3,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,15,11,7,25,23,4,11,0,104
80107109018,0,0,0,0,5,10,5,3,0,19,5,0,3,0,22,13,5,4,0,61,0,0,0,0,3,5,0,4,0,23,0,9,5,0,0,0,5,0,0,15,3,8,0,0,13,9,0,0,0,33,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,6,19,15,22,3,43,42,16,13,0,167
80107109019,0,6,0,0,12,9,3,11,0,41,7,9,8,8,24,23,4,5,0,82,3,3,0,0,3,14,0,6,0,24,0,5,9,3,3,0,0,0,0,21,0,3,6,0,4,3,0,3,0,33,0,8,0,4,6,0,3,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,4,10,23,32,19,55,51,15,32,3,244
80107109020,0,0,0,0,3,8,3,4,0,17,0,0,0,3,12,10,5,3,0,40,0,0,0,0,0,0,0,4,0,9,3,6,5,0,5,4,0,0,0,22,0,0,3,0,11,6,0,0,0,28,0,4,0,0,3,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,18,16,15,40,36,14,6,0,147
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80108109101,6,5,4,0,11,4,0,3,0,28,0,3,4,7,6,12,0,9,0,46,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,12,0,8,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,26,14,6,22,25,8,16,0,124
80108109102,3,0,3,0,11,9,7,10,0,36,6,5,8,9,10,25,8,10,0,72,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,5,0,0,0,16,0,0,4,5,10,10,0,3,0,34,0,6,3,0,0,0,3,0,0,17,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,12,9,32,20,17,29,44,12,29,0,199
80108109103,0,0,4,0,3,15,5,12,0,41,3,3,10,6,10,9,5,6,0,49,0,3,0,0,0,4,5,0,0,15,3,6,0,0,0,0,0,0,0,12,0,4,0,0,8,5,3,0,0,25,0,0,0,0,4,0,6,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,6,17,17,12,34,43,18,18,0,160
80108109104,0,3,3,0,6,0,4,3,0,19,0,0,3,4,21,7,0,8,0,53,0,0,0,0,0,0,0,4,0,7,6,5,0,3,0,0,0,0,0,9,0,0,0,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,16,10,9,33,12,3,15,0,112
80108109105,0,3,0,9,7,14,3,13,0,47,3,6,5,4,10,21,4,10,0,69,0,0,0,0,0,0,0,0,0,10,0,12,0,0,6,0,0,0,0,27,0,0,0,0,8,5,0,4,0,22,0,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,7,31,19,15,32,43,14,33,0,191
80108109106,0,0,5,8,6,14,4,20,0,61,4,5,7,0,13,22,8,15,0,82,5,0,0,0,0,8,0,4,0,15,0,7,0,0,3,0,0,0,0,19,0,5,0,3,9,3,0,0,0,23,0,12,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,32,20,13,34,47,14,46,0,215
80108109107,0,0,4,0,8,11,4,10,0,36,0,13,3,10,10,14,3,9,0,50,0,0,0,0,5,6,0,0,0,14,0,10,3,0,0,0,0,0,0,15,0,0,0,0,8,7,0,3,0,21,0,10,0,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,5,35,13,11,37,38,7,17,0,165
80108109108,3,0,3,9,7,18,17,13,0,59,0,7,13,8,16,20,9,12,0,88,0,4,0,0,5,13,0,4,0,28,0,4,0,0,0,0,0,3,0,11,0,8,6,3,10,3,0,0,0,22,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,35,18,18,40,51,26,31,3,223
80108109201,6,0,3,6,18,20,5,8,0,60,4,9,0,6,31,21,6,14,0,87,3,0,6,0,9,9,5,0,0,40,0,3,0,0,5,3,0,0,0,23,0,0,4,6,9,9,5,0,0,39,3,9,3,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,22,29,21,21,84,62,19,23,4,287
80108109202,0,3,3,7,4,14,5,15,0,54,11,5,9,7,20,22,5,9,0,75,0,0,0,0,0,5,0,4,0,9,0,7,0,0,7,4,0,3,0,18,0,7,0,3,13,0,0,0,0,29,0,3,0,0,3,0,0,0,0,10,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,27,15,17,50,53,9,32,0,214
80108109203,0,3,5,4,15,6,0,3,0,44,0,4,6,5,20,18,10,11,0,77,0,0,4,0,9,3,6,4,0,22,0,10,9,5,0,0,0,0,0,22,5,0,3,5,15,10,0,0,0,43,0,3,0,0,0,3,0,0,0,11,0,0,0,7,0,0,5,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,4,7,24,36,15,61,39,23,21,5,232
80108109204,5,0,0,0,7,13,3,6,0,31,0,3,6,6,6,16,3,4,0,44,3,0,0,0,5,7,0,0,0,16,4,5,3,0,4,6,0,0,0,21,0,0,3,5,10,4,0,0,0,24,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,20,14,10,35,46,7,18,0,165
80108109205,3,0,0,5,10,9,3,7,0,37,6,0,0,3,11,9,3,5,0,39,0,4,0,0,3,5,0,0,0,13,0,6,0,0,0,6,0,0,0,11,0,8,3,0,7,5,4,0,0,29,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,9,18,13,12,39,41,9,16,0,161
80108109206,3,0,0,0,14,17,4,13,0,49,0,3,4,0,20,9,0,9,0,52,0,0,0,0,4,0,0,0,0,11,0,9,0,0,3,0,0,0,0,11,3,4,7,0,3,8,0,0,0,27,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,26,13,8,43,34,8,28,0,169
80108109207,4,0,0,0,13,8,3,5,0,43,4,4,6,0,15,23,9,8,0,65,0,3,0,0,3,3,0,0,0,16,0,3,0,0,0,3,0,0,0,8,0,3,3,0,14,3,0,3,0,28,0,7,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,11,24,18,8,47,52,10,18,0,187
80108109208,3,0,3,5,14,16,9,12,0,52,6,5,9,8,20,14,7,12,0,84,0,4,0,0,6,10,0,7,0,25,4,4,3,5,3,0,0,0,0,25,4,6,9,5,7,4,3,0,0,43,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,18,26,27,24,47,56,19,36,0,250
80108109209,0,0,0,0,0,3,0,0,0,6,0,3,0,0,6,0,4,0,0,17,0,0,0,0,3,3,3,0,0,8,0,7,0,0,4,0,0,0,0,13,3,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,3,7,16,5,4,15,14,8,5,4,72
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,0,0,0,0,0,12,0,7,0,22,4,3,0,4,22,11,4,5,3,57,5,0,3,5,5,4,0,0,0,21,0,9,4,0,3,5,0,0,0,17,0,4,4,0,9,4,3,0,0,26,0,3,6,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,23,17,9,49,42,13,14,3,177
80108109302,0,0,0,0,4,8,0,3,0,19,0,3,3,4,8,16,0,0,0,37,0,0,0,0,3,0,3,5,0,13,0,3,0,0,4,5,0,0,0,16,0,0,0,0,12,4,0,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,11,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,9,12,16,28,38,9,7,3,127
80108109303,4,0,0,5,22,12,6,8,0,53,7,8,7,10,24,16,0,11,0,77,5,6,0,0,11,0,0,0,0,23,0,6,6,8,5,5,3,0,0,25,4,0,3,0,9,6,3,0,0,31,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,12,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,6,0,0,0,5,16,25,21,23,64,56,14,19,0,249
80108109304,5,0,4,4,10,31,7,23,0,87,11,12,7,13,40,24,14,15,3,137,3,3,7,6,13,8,3,4,0,48,3,16,9,3,5,5,0,0,0,45,5,6,11,8,15,9,4,0,0,49,0,8,7,0,0,0,0,7,0,24,0,0,0,0,0,4,0,0,0,6,0,5,0,0,0,0,0,0,4,9,0,0,0,0,0,5,0,0,0,4,27,50,48,41,86,87,31,46,7,417
80108109305,3,4,0,5,16,12,7,10,0,56,10,7,10,10,22,26,5,13,0,95,0,0,3,0,9,12,8,10,0,37,4,9,3,7,13,6,0,0,0,39,4,0,7,0,15,7,3,0,0,43,0,9,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,18,36,26,24,71,61,19,38,0,295
80108109306,4,0,3,3,13,12,12,15,0,58,6,8,10,7,27,30,16,10,0,109,0,0,6,0,0,9,0,6,0,22,0,9,11,3,5,4,0,7,0,32,0,0,7,0,17,15,0,0,0,49,0,12,0,0,7,0,4,0,0,16,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,14,0,0,4,0,0,0,0,0,3,7,18,36,38,17,74,76,29,29,3,310
80108109401,0,6,0,3,6,8,10,6,0,37,0,6,6,11,29,14,8,12,0,78,0,0,0,5,7,10,0,0,0,26,0,6,5,0,0,4,0,7,0,20,3,0,3,0,14,3,0,0,0,30,0,10,0,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,7,10,23,15,17,64,39,11,25,5,218
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,0,0,0,3,10,11,3,4,0,30,0,4,0,0,11,14,0,6,0,39,0,0,3,0,6,11,0,6,0,19,0,7,0,0,0,0,0,0,0,10,0,0,0,0,12,9,0,0,0,30,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,7,10,41,39,6,5,0,137
80108109404,9,5,6,0,22,16,3,18,0,81,11,12,11,16,28,36,6,10,0,125,0,0,0,0,7,18,3,4,0,31,0,0,4,0,3,6,4,0,0,22,3,5,6,4,6,9,4,0,0,38,0,5,3,0,3,5,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,7,0,4,0,13,0,0,4,0,3,8,0,0,4,11,19,32,38,18,75,94,22,34,11,346
80108109405,7,0,5,9,15,19,0,7,0,57,9,7,12,5,23,24,12,13,0,106,0,0,0,0,9,5,0,0,0,20,0,9,10,0,0,3,3,0,0,23,0,8,6,0,23,10,4,3,0,49,0,8,0,0,5,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,13,37,31,20,74,55,19,31,0,284
80108109406,0,0,4,5,9,19,3,7,0,47,3,0,4,9,19,21,9,10,0,74,0,0,3,0,9,10,0,0,0,24,0,5,6,3,4,0,0,0,0,25,0,4,3,5,11,4,0,3,0,33,3,5,3,0,0,0,0,3,0,14,0,3,4,0,0,0,0,0,0,9,0,4,10,0,5,3,4,0,0,25,0,0,5,0,4,0,0,0,0,18,10,26,34,24,67,56,18,23,3,270
80108109407,0,0,7,3,12,8,0,7,0,39,0,6,4,7,10,15,4,4,0,54,0,0,0,5,0,9,0,5,0,26,0,7,0,0,0,0,0,4,0,15,0,0,3,3,14,5,0,0,0,35,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,6,7,23,19,17,47,49,15,18,8,193
80108109501,4,0,0,0,6,3,4,5,0,19,0,3,3,7,15,7,4,5,0,40,0,0,0,0,0,3,0,3,0,13,6,3,7,4,4,0,0,0,0,27,0,0,0,6,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,13,11,19,34,26,13,20,0,134
80108109502,0,4,0,3,4,8,0,9,0,30,0,6,8,5,19,19,10,13,0,69,0,0,0,0,0,9,0,3,0,15,0,4,4,0,3,0,0,0,0,14,0,0,0,4,8,4,3,3,0,29,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,14,9,16,42,48,12,29,0,173
80108109503,0,0,0,0,4,8,4,0,0,23,5,0,0,0,9,13,0,0,0,40,0,0,0,0,0,4,0,0,0,14,0,8,3,0,3,0,0,0,0,16,0,5,0,6,9,5,0,0,0,16,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,13,22,7,15,28,31,12,8,0,131
80108109504,0,0,0,0,6,9,4,6,0,21,9,5,7,3,9,14,8,7,0,54,0,0,0,0,4,0,0,0,0,17,0,6,3,0,0,3,0,0,0,24,0,3,5,6,9,5,0,0,0,28,0,7,0,3,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,4,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,10,26,25,14,33,35,10,14,0,166
80108109505,0,0,5,3,8,9,0,7,0,38,0,6,8,13,14,17,4,14,0,70,0,6,0,6,7,9,0,4,0,25,0,3,6,0,0,3,0,3,0,27,0,4,0,4,6,3,0,0,0,24,0,5,3,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,4,5,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,11,6,30,26,20,46,46,11,28,0,234
80108109506,3,0,0,0,3,5,7,3,0,32,7,4,6,3,14,8,10,6,0,58,0,0,0,0,5,6,0,3,0,15,0,7,0,0,4,0,0,0,0,17,0,0,0,0,10,7,5,0,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,11,15,14,15,12,42,33,18,14,0,160
80108109507,6,0,4,0,5,7,3,6,0,32,6,6,0,3,17,11,7,10,0,57,0,3,0,0,0,11,0,4,0,21,0,4,10,0,7,0,0,0,0,20,0,5,6,3,17,8,0,0,0,38,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,23,23,15,48,43,15,17,0,189
80108109508,6,3,0,3,10,16,3,3,0,45,4,9,9,14,18,14,9,13,0,86,0,3,0,0,3,8,0,9,0,24,3,8,3,0,4,4,0,0,0,22,0,0,7,0,6,8,0,4,0,33,3,0,3,5,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,16,31,27,24,46,51,14,31,0,245
