SA1_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
80107108111,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,15,3,0,6,5,3,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,13,0,6,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,15,14,10,0,0,80,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,0,0,0,0,13,0,0,0,3,0,0,0,0,8,3,4
80107108112,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,9,0,5,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,4,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,16,16,9,0,9,10,0,66,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6,4,0,0,0,0,12,0,3
80107108113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,11,7,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,7,6,0,11,0,0
80107108114,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,5,0,4,5,0,3,0,0,0,10,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,6,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,18,7,5,3,6,0,56,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4
80107108201,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,8,0,3,4,6,3,0,0,0,16,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,6,4,13,9,12,11,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,4,0,0,0,0,0,4,0,4
80107108202,0,0,0,0,0,0,0,0,6,0,0,4,0,3,3,0,0,3,0,3,0,4,3,0,0,0,12,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,7,0,6,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,13,15,11,7,6,3,0,67,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,12,0,0,0,0,0,5,0,0,11,0,3
80107108203,0,0,0,0,0,4,0,0,6,0,3,3,0,0,0,0,0,7,0,7,4,4,7,5,3,0,24,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,15,0,8,3,0,6,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,3,0,0,19,5,25,20,16,18,13,11,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,5,4,0,0,0,21,0,0,4,0,0,4,3,0,12,0,10
80107108204,0,0,0,0,0,0,0,0,8,4,3,5,0,0,0,0,0,18,0,0,0,4,0,3,10,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,15,4,0,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,21,21,16,18,14,0,106,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,14,0,0,5,9,0,5,0,0,17,0,0
80107108205,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,8,0,7,3,0,3,6,0,0,23,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,12,21,16,12,6,8,0,83,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,11,0,0,0,5,0,3,0,0,8,0,4
80107108206,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,3,8,7,0,3,0,0,27,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,4,0,0,5,6,21,13,18,6,12,3,0,74,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,5,0,0,0,0,0,0,15,4,0
80107108207,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,13,0,15,3,3,8,9,4,0,50,0,3,3,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,14,0,4,6,0,5,5,4,0,20,0,3,0,0,0,0,0,0,4,4,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,14,4,47,23,24,23,19,19,5,158,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,8,6,4,0,5,3,0,25,4,0,3,3,0,0,3,0,21,0,5
80107108208,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,5,0,0,4,3,0,14,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,5,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,4,16,15,7,8,9,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,0,0,5,0,0,7,0,0,3,4,0,0,3,0,10,0,0
80107108209,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,5,0,3,3,4,0,6,14,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,4,0,5,0,0,12,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,10,12,12,12,15,9,6,83,3,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,14,0,0,4,7,0,0,0,0,9,0,4
80107108210,0,0,3,0,3,0,0,0,10,0,0,0,7,3,0,0,0,12,0,0,3,12,0,0,4,0,23,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,6,4,0,5,0,0,0,0,8,0,0,0,3,0,0,0,0,4,0,3,11,3,3,3,0,0,18,0,9,0,3,0,10,0,0,19,6,0,6,0,4,0,0,0,14,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,9,18,15,24,35,19,18,10,3,143,0,0,0,7,0,0,0,0,8,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,8,4,5,0,0,18,0,0,3,7,0,8,0,0,23,0,0
80107108211,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,6,10,4,4,0,0,23,0,3,4,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,7,3,0,0,0,0,16,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,12,19,20,7,18,6,0,88,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,4,4,0,6,0,0,16,0,4
80107108212,0,0,0,0,0,0,0,0,6,0,0,6,3,5,4,0,0,16,0,5,0,3,0,7,0,0,13,0,0,3,3,0,0,0,0,7,0,0,5,0,0,0,0,0,5,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,7,4,4,0,0,15,0,6,4,5,4,8,0,0,18,0,0,5,0,5,0,0,0,6,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,22,23,15,24,6,3,108,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,13,0,3,0,3,5,6,0,0,18,0,7
80107108213,0,4,0,6,3,3,0,0,12,0,5,8,0,0,0,0,0,16,3,5,7,7,0,9,0,0,28,0,4,10,3,4,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,9,0,7,5,3,0,5,0,0,16,0,3,9,5,0,0,0,0,18,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,6,13,27,45,23,15,20,7,0,143,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,4,0,4,0,0,22,3,5,9,0,0,4,0,0,18,0,8
80107108214,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,10,0,0,6,3,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,5,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,9,18,22,8,7,3,0,69,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,10,0,0,0,6,3,4,0,0,8,0,4
80107108215,0,0,0,4,3,0,0,0,7,0,4,0,5,0,0,0,0,13,0,0,0,6,0,0,0,0,12,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,3,0,3,4,3,0,0,14,3,8,0,0,3,0,0,0,13,0,3,0,6,0,0,0,0,13,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,3,0,3,0,20,9,37,18,28,12,11,5,0,124,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,3,3,10,0,0,28,0,0,0,0,3,3,6,0,18,0,7
80107108216,0,5,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,17,4,3,4,3,0,3,0,0,21,0,3,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,8,0,5,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,13,10,29,26,14,10,8,3,0,106,0,3,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,14,0,3,0,5,0,0,5,0,7,0,3
80107108217,0,0,0,0,0,4,0,0,7,0,0,3,4,7,4,0,0,18,0,6,6,3,5,10,6,0,28,0,0,5,0,5,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,3,7,4,3,0,0,0,16,0,0,4,4,0,3,0,0,8,0,0,4,6,0,0,0,0,7,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,5,5,12,23,26,25,19,8,3,117,0,0,0,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,5,0,0,14,5,0,3,5,6,5,0,0,21,0,5
80107108218,0,4,0,0,5,0,0,0,11,0,0,5,0,0,7,0,0,10,0,3,0,3,7,0,4,0,22,0,3,0,0,0,3,0,0,12,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,3,0,5,3,5,0,0,20,0,0,4,0,0,8,3,0,16,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,15,30,17,18,18,16,3,116,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,16,0,0,3,0,3,5,4,0,14,0,7
80107108219,0,0,0,0,0,0,0,0,4,0,3,5,5,3,0,0,0,15,4,5,3,9,4,0,0,0,21,0,3,0,0,4,3,0,0,14,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,8,5,3,4,0,0,0,26,4,3,0,8,3,5,4,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,0,0,13,10,26,21,23,29,23,9,0,139,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,24,0,3,4,10,0,0,0,0,23,0,13
80107108220,0,0,0,0,0,5,0,0,8,0,0,0,0,4,0,0,0,12,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,4,3,3,3,4,0,0,27,0,6,5,0,4,7,5,0,20,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,3,17,15,21,22,26,14,0,113,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,4,0,20,0,0,6,3,0,6,5,0,11,0,6
80107108221,0,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,12,0,0,3,4,0,4,0,0,15,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,10,0,0,0,0,4,0,0,0,6,0,0,5,6,0,0,0,0,7,0,0,4,0,3,0,0,0,7,0,0,3,0,4,0,0,0,6,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,13,6,19,30,7,16,9,4,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,0,4,0,16,0,5,7,3,0,4,0,0,15,0,5
80107108222,0,0,0,0,0,3,0,0,6,0,0,8,3,0,0,0,0,14,0,4,0,3,0,10,0,0,15,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,6,4,0,0,0,16,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,5,14,13,26,15,16,3,0,94,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,6,4,3,0,0,16,0,3,0,0,4,0,0,0,14,5,7
80107108223,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,8,0,3,0,7,0,0,0,0,14,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,3,0,0,5,0,6,0,4,0,0,0,0,10,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,6,15,10,18,4,10,4,0,74,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,12,0,3,0,0,0,4,0,0,13,0,3
