SA1_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
80105106121,17,14,12,3,0,0,52,0,0,0,8,3,5,0,0,19,0,7,30,11,7,3,4,0,66,0,0,4,10,4,7,0,0,21,0,0,4,3,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,55,44,30,17,13,6,172
80105112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,21,21,10,14,6,3,105,0,7,8,10,3,4,4,0,37,16,37,14,22,17,20,16,5,148,0,0,7,3,4,0,6,0,28,5,4,0,5,5,0,0,3,29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,4,0,5,7,4,3,8,38,0,4,0,0,0,0,0,0,4,10,4,0,4,0,6,15,17,51,34,77,53,62,50,53,45,33,407
80105112402,20,14,15,12,8,4,89,0,4,10,10,3,0,0,0,28,11,38,14,17,14,20,8,4,127,0,0,3,3,6,0,4,4,21,0,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,3,3,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,12,61,44,43,39,36,26,11,281
80105112403,15,20,21,12,7,0,83,0,3,0,12,3,11,0,0,27,12,19,23,23,11,13,5,3,107,0,3,3,3,3,3,0,0,19,4,0,0,6,3,6,0,0,12,6,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,5,0,0,7,3,4,0,0,18,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,4,13,17,41,48,58,39,40,17,10,272
80105112404,26,25,13,5,3,0,96,0,3,4,8,10,3,0,0,23,21,31,19,25,16,8,4,0,128,4,4,0,3,7,4,8,4,31,3,0,3,0,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,7,0,3,7,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,10,34,58,56,62,60,28,15,4,305
80105112405,12,21,15,16,6,4,75,0,0,0,3,11,10,0,0,22,10,8,5,25,13,16,4,0,91,0,0,0,5,16,3,0,0,27,0,0,0,6,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,8,4,0,3,0,21,0,0,0,0,0,0,0,0,3,12,24,18,31,19,12,0,0,113,31,41,35,100,70,52,14,4,348
80105112406,12,24,20,12,10,0,92,0,3,0,5,9,5,4,0,26,8,10,14,19,22,11,0,0,85,0,0,0,4,8,0,0,0,23,5,4,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,4,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,11,18,28,30,56,66,33,20,6,255
80105112407,33,35,25,16,5,0,146,0,11,8,5,5,5,0,0,38,19,65,34,17,20,19,5,6,178,4,8,3,10,6,0,0,0,29,5,6,0,4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,0,4,3,0,3,0,35,3,0,0,0,0,0,0,0,4,0,0,4,3,5,5,0,0,16,36,126,84,73,64,45,13,10,449
80105112408,14,4,9,5,4,0,43,0,0,3,8,0,0,0,0,13,11,9,13,7,12,7,4,4,68,0,0,0,8,6,6,0,0,18,0,0,7,7,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,7,0,0,0,5,22,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,14,14,24,34,39,28,20,9,6,182
80105112410,19,16,4,6,0,0,77,0,15,0,6,3,4,0,0,20,27,54,14,4,14,6,5,0,123,0,10,3,4,3,3,0,0,30,7,15,4,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,7,0,4,0,0,0,36,0,0,0,0,0,0,0,0,6,0,8,15,3,0,0,0,0,26,41,129,60,41,30,25,7,0,315
80105112411,22,21,16,5,0,0,104,0,14,3,9,9,5,0,0,37,19,51,21,7,30,15,6,0,149,0,6,7,3,0,5,5,0,30,6,11,0,0,4,3,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,6,12,0,5,6,6,0,0,38,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,21,30,131,64,46,65,36,12,3,390
80105112501,22,8,10,0,0,0,56,0,3,5,0,0,0,0,0,12,66,61,12,4,0,0,0,0,143,10,12,23,7,0,0,0,0,61,16,27,7,8,4,0,0,0,57,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,18,31,14,6,4,0,0,0,75,0,0,0,0,0,0,0,0,0,158,67,12,3,5,0,0,0,247,254,203,89,30,12,0,0,0,591
80105112502,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,44,24,6,0,0,0,0,0,0,32,56,3,0,0,0,0,0,0,61,31,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,5,88,4,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,9,0,0,0,0,0,0,106,239,31,8,0,0,0,0,0,281
80105112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,4,9,8,3,0,0,33,0,0,0,6,0,3,0,0,3,5,11,3,7,10,3,0,0,53,0,5,0,4,9,4,0,0,20,0,9,0,12,3,0,0,0,23,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,4,6,6,12,4,6,0,0,30,0,0,0,0,0,0,0,0,0,11,10,9,7,7,0,0,0,48,17,40,19,40,32,24,6,0,188
80105112702,22,10,7,9,0,0,91,0,7,6,9,3,4,0,0,27,30,55,17,5,7,7,11,0,132,4,19,7,3,6,0,3,0,42,4,5,7,6,0,0,0,0,21,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,9,8,4,0,0,3,0,28,0,0,0,0,0,0,0,0,4,3,11,8,0,0,3,0,0,30,44,138,57,32,24,23,20,4,341
80105112703,20,14,7,13,8,0,95,0,4,0,5,12,9,0,0,34,20,40,16,11,30,17,9,0,150,0,0,4,0,10,8,7,4,32,0,0,0,0,9,3,0,0,7,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,6,3,4,0,0,9,5,4,0,26,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,3,0,25,27,75,46,39,77,58,26,7,357
80105112704,11,13,19,17,6,0,71,0,0,0,3,7,3,3,0,27,8,6,8,11,14,19,13,0,69,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,5,0,4,4,4,4,0,0,18,11,22,23,32,58,45,25,0,210
80105112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106201,10,10,10,14,9,7,77,0,4,0,0,3,0,3,0,17,0,9,19,10,11,21,35,20,121,0,0,0,3,6,11,8,10,43,4,5,4,4,3,0,7,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,5,16,4,3,4,0,3,3,13,8,42,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,4,24,9,22,40,27,41,57,82,50,329
80106106202,17,31,11,11,8,0,91,0,0,3,4,7,0,0,0,19,9,17,19,32,32,24,11,4,148,0,5,6,9,0,9,4,0,30,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,3,6,0,0,15,0,0,0,0,0,0,0,0,0,8,3,3,0,5,0,0,0,21,18,37,48,76,57,52,29,6,325
80106106203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,9,4,0,0,0,5,4,0,0,18
80106106204,14,6,5,6,0,0,50,0,0,4,4,0,0,0,0,11,4,18,26,13,11,5,4,0,92,0,0,5,0,0,4,9,0,23,5,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,13,13,34,54,31,26,31,16,3,207
80106106205,32,35,13,8,5,3,119,0,0,0,3,6,7,0,0,18,13,25,27,19,19,14,3,9,123,0,10,3,10,7,5,3,0,32,3,3,7,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,6,3,3,0,0,0,25,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,4,0,17,21,57,74,72,44,38,14,12,337
80106106206,12,14,16,5,3,0,60,0,0,0,4,6,5,0,0,20,5,10,9,14,13,10,8,0,69,0,0,0,4,3,0,6,0,20,0,0,4,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,7,11,34,38,36,27,16,5,173
80106106207,13,11,11,10,0,4,52,0,3,3,5,5,0,0,0,18,0,17,22,22,17,15,0,4,106,4,3,6,10,5,3,4,0,32,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,7,8,23,47,51,40,44,10,9,229
80106106208,16,19,10,4,3,0,48,0,4,0,12,9,4,0,0,23,0,4,12,17,16,10,0,0,61,0,3,5,6,5,6,0,0,19,3,0,7,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,4,0,0,0,18,0,0,0,3,0,0,0,0,3,4,8,0,7,3,6,0,0,23,10,12,36,53,34,26,8,3,197
80106106209,11,17,8,6,8,0,52,0,0,3,3,5,0,0,0,14,4,14,5,21,15,15,3,0,82,0,0,4,3,8,5,0,0,30,4,0,0,3,0,3,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,3,4,0,16,0,0,0,0,0,0,0,0,4,3,4,0,0,0,3,0,4,15,16,21,23,52,37,34,17,10,209
80106106301,49,37,32,16,17,3,216,0,25,6,20,10,4,3,0,69,14,87,37,30,29,36,11,4,259,0,7,3,14,12,17,7,0,68,3,3,10,3,8,8,3,0,44,0,0,0,0,0,0,0,3,9,0,0,0,0,4,4,0,0,11,3,3,7,4,13,13,6,0,62,0,0,0,0,0,0,0,0,6,3,9,0,4,11,7,6,0,31,29,200,111,115,108,89,47,18,708
80106106302,3,9,8,6,3,0,47,0,0,0,4,5,0,0,0,10,5,8,8,18,13,16,9,0,73,0,0,0,5,5,3,0,0,14,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,16,15,44,42,23,21,0,159
80106106303,16,21,19,14,13,0,92,0,0,3,5,7,8,0,0,19,4,9,12,19,20,17,10,0,94,0,6,3,5,4,0,4,4,30,3,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,3,4,0,0,0,8,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,30,38,56,47,50,29,7,260
80106106304,0,17,14,14,4,0,41,0,0,6,0,0,0,0,0,4,3,8,3,23,20,7,4,0,71,0,0,3,4,8,4,5,0,20,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,17,11,12,13,49,42,26,14,4,162
80106106401,20,7,12,4,0,0,67,0,10,6,6,0,0,0,0,18,12,40,19,10,9,6,6,3,98,0,3,0,4,8,3,0,0,21,5,4,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,5,4,6,0,0,4,3,0,24,0,0,0,0,0,3,0,0,4,3,0,0,3,0,0,0,0,14,20,85,44,28,28,27,10,6,244
80106106402,21,33,22,12,3,0,96,0,4,8,6,9,4,0,0,24,5,11,13,40,38,15,11,0,133,0,0,0,7,6,5,3,0,34,0,4,6,0,4,3,3,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,7,3,6,3,4,5,3,0,33,0,0,0,0,4,0,0,0,3,7,4,0,11,3,0,4,0,26,15,36,40,93,84,50,32,0,350
80106106403,10,16,11,7,3,5,69,0,0,0,0,0,3,6,0,16,10,22,3,12,11,7,11,22,104,0,4,5,0,4,3,0,6,27,0,4,0,0,7,0,5,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,8,7,11,3,29,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,3,10,18,9,48,28,29,40,32,33,43,259
80106106405,26,37,34,22,19,0,164,0,8,4,6,7,4,8,0,43,4,35,46,23,26,25,10,5,179,0,8,8,10,8,7,0,0,36,0,6,3,3,8,3,4,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,5,7,4,13,8,3,3,47,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,14,12,73,90,95,87,75,56,13,491
80106106407,10,14,15,3,0,0,44,0,0,0,9,7,6,0,0,16,3,0,7,20,18,7,0,0,62,0,0,5,3,0,3,0,0,12,0,0,0,0,0,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,23,46,41,22,4,4,156
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,12,4,6,7,0,0,44,0,3,4,0,0,0,0,0,14,10,28,11,3,7,9,0,0,66,4,3,0,0,0,0,0,0,10,0,5,3,5,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,5,3,5,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,17,11,46,36,16,21,20,12,0,169
80106106411,34,12,15,6,0,0,131,0,22,11,6,4,0,0,0,44,29,107,31,23,13,3,3,0,212,0,5,6,9,4,5,0,0,28,0,3,7,7,7,0,3,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,14,7,10,0,3,0,41,0,0,0,0,0,0,0,0,4,0,7,0,9,3,0,0,0,24,38,214,101,60,47,10,6,0,478
80106106413,6,18,17,7,6,0,61,0,5,0,0,4,6,0,0,13,0,8,16,18,29,21,17,6,104,0,3,0,0,11,0,3,0,21,0,0,0,4,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,3,15,23,60,65,42,29,10,240
80106106414,0,0,5,0,0,0,9,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,25
80106106415,14,15,6,6,8,0,54,0,0,0,5,8,5,0,0,19,0,7,19,23,8,12,5,0,78,0,0,8,8,3,6,0,0,26,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,12,4,18,50,56,28,29,12,11,205
80106106416,17,27,22,10,0,0,78,0,0,0,4,5,3,0,0,9,9,4,15,17,19,12,0,0,80,0,0,6,0,3,3,0,0,17,5,3,0,5,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,13,12,11,41,61,44,27,5,8,213
80106106417,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,3,15,7,0,0,0,0,0,24,0,0,0,3,0,4,0,0,3,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,26,10,4,4,4,0,0,56
80106106418,16,11,9,0,0,0,69,0,10,5,0,0,0,0,0,11,10,47,13,12,6,0,0,0,90,6,14,0,4,5,0,0,0,34,0,11,7,4,0,0,0,0,30,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,7,11,13,0,0,0,0,0,35,0,6,0,0,0,0,0,0,4,3,25,5,0,3,0,0,0,40,28,144,52,27,17,8,0,0,279
80106106419,24,18,7,0,0,0,61,0,5,7,0,5,0,0,0,13,27,74,22,8,8,0,0,0,141,0,8,3,9,4,3,0,0,20,3,5,3,5,0,4,0,0,16,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,3,5,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,123,58,33,18,5,0,0,261
80106106420,18,9,0,4,0,0,64,0,17,9,4,5,0,0,0,30,16,76,19,15,4,4,0,0,127,0,5,9,11,0,4,0,0,28,4,10,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,19,142,52,34,10,15,0,0,276
80106106601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106701,22,8,5,0,0,0,50,3,0,5,3,0,0,0,0,8,0,21,25,13,9,9,0,4,70,0,0,4,4,3,7,0,0,23,0,5,3,8,9,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,8,5,4,0,0,29,0,0,0,0,0,0,0,0,0,4,5,4,3,5,3,0,0,19,12,44,60,41,22,14,3,4,206
80106106702,12,13,5,3,0,0,33,0,0,5,6,6,0,0,0,8,4,7,6,17,7,0,6,0,45,4,4,3,0,4,0,0,0,19,0,3,3,3,6,6,0,0,23,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,3,8,3,3,3,0,0,29,0,0,0,0,0,0,0,0,0,5,3,5,8,3,0,0,0,20,11,14,37,48,23,10,10,0,153
80106106703,11,13,11,6,0,0,42,0,0,0,3,0,0,0,0,7,0,19,21,11,12,6,0,0,63,0,0,4,0,8,6,0,0,16,3,3,4,4,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,4,8,7,0,0,34,0,0,0,0,0,0,0,0,0,4,3,4,5,4,0,0,0,15,9,36,45,32,39,11,4,3,174
80106106704,13,15,12,0,0,0,58,0,3,4,0,0,0,0,0,11,0,18,19,10,7,0,0,0,54,0,0,5,3,9,8,0,0,26,4,11,7,0,0,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,10,0,5,0,3,0,0,0,16,8,42,45,32,33,20,8,0,187
80106106705,14,6,4,0,0,0,25,0,5,0,3,6,0,0,0,7,4,10,23,13,3,3,0,0,60,0,0,4,0,4,3,6,0,18,3,0,8,9,10,7,0,0,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,13,9,9,3,0,0,46,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,5,19,12,26,55,38,26,16,10,6,177
80106106706,31,12,10,0,0,0,60,0,6,3,4,5,0,0,0,19,4,21,14,12,8,3,0,0,66,0,4,5,8,9,0,0,0,27,6,10,8,7,6,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,10,7,7,6,6,0,0,36,0,3,0,0,0,0,0,0,3,5,0,9,11,8,4,0,0,44,14,54,69,60,37,14,0,0,249
80106106707,15,5,3,11,18,0,63,0,3,4,7,0,0,7,0,23,0,27,21,12,13,18,18,0,116,0,12,3,0,7,16,15,0,53,0,5,4,3,6,14,7,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,8,0,5,10,0,7,17,12,0,53,0,0,0,0,0,0,0,5,9,0,9,0,0,0,0,3,0,29,12,71,46,35,31,68,76,11,351
80106106708,15,32,15,9,4,0,83,0,3,6,9,7,5,0,0,21,5,16,25,23,25,9,0,0,104,0,0,3,7,4,6,0,0,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,6,5,33,48,73,52,29,6,7,254
80106106709,16,14,8,0,0,0,40,0,0,0,5,0,0,0,0,6,0,4,18,9,9,7,4,0,47,0,0,5,5,3,0,0,0,11,0,6,3,4,8,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,3,4,4,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,12,5,15,44,33,27,14,8,3,152
80106106710,9,24,9,3,6,0,56,0,0,4,6,6,0,0,0,16,6,7,24,16,4,13,3,0,76,0,3,5,4,8,4,0,0,20,0,0,6,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,10,3,0,0,4,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,10,20,54,54,30,24,10,4,201
80106106712,18,24,17,6,0,0,70,0,3,6,3,3,3,0,0,18,0,21,28,15,19,13,0,0,93,0,4,4,3,12,3,5,0,21,0,5,4,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,13,6,41,55,50,59,28,4,3,247
