SA1_CODE_2021,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot,P_AgriForestFish_0,P_AgriForestFish_1_19,P_AgriForestFish_20_29,P_AgriForestFish_30_34,P_AgriForestFish_35_39,P_AgriForestFish_40_44,P_AgriForestFish_45_49,P_AgriForestFish_50_over,P_AgriForestFish_hours_NS,P_AgriForestFish_Tot,P_Min_0,P_Min_1_19,P_Min_20_29,P_Min_30_34,P_Min_35_39,P_Min_40_44,P_Min_45_49,P_Min_50_over,P_Min_hours_NS,P_Min_Tot,P_Mnfg_0,P_Mnfg_1_19,P_Mnfg_20_29,P_Mnfg_30_34,P_Mnfg_35_39,P_Mnfg_40_44,P_Mnfg_45_49,P_Mnfg_50_over,P_Mnfg_hours_NS,P_Mnfg_Tot,P_EGW_WS_0,P_EGW_WS_1_19,P_EGW_WS_20_29,P_EGW_WS_30_34,P_EGW_WS_35_39,P_EGW_WS_40_44,P_EGW_WS_45_49,P_EGW_WS_50_over,P_EGW_WS_hours_NS,P_EGW_WS_Tot,P_Cnstn_0,P_Cnstn_1_19,P_Cnstn_20_29,P_Cnstn_30_34,P_Cnstn_35_39,P_Cnstn_40_44,P_Cnstn_45_49,P_Cnstn_50_over,P_Cnstn_hours_NS,P_Cnstn_Tot,P_WTrade_0,P_WTrade_1_19,P_WTrade_20_29,P_WTrade_30_34,P_WTrade_35_39,P_WTrade_40_44,P_WTrade_45_49,P_WTrade_50_over,P_WTrade_hours_NS,P_WTrade_Tot,P_RTrade_0,P_RTrade_1_19,P_RTrade_20_29,P_RTrade_30_34,P_RTrade_35_39,P_RTrade_40_44,P_RTrade_45_49,P_RTrade_50_over,P_RTrade_hours_NS,P_RTrade_Tot,P_AccomFoodS_0,P_AccomFoodS_1_19,P_AccomFoodS_20_29,P_AccomFoodS_30_34,P_AccomFoodS_35_39,P_AccomFoodS_40_44,P_AccomFoodS_45_49,P_AccomFoodS_50_over,P_AccomFoodS_hours_NS,P_AccomFoodS_Tot,P_TransPostWhse_0,P_TransPostWhse_1_19,P_TransPostWhse_20_29,P_TransPostWhse_30_34,P_TransPostWhse_35_39,P_TransPostWhse_40_44,P_TransPostWhse_45_49,P_TransPostWhse_50_over,P_TransPostWhse_hours_NS,P_TransPostWhse_Tot,P_InfoMedTelecom_0,P_InfoMedTelecom_1_19,P_InfoMedTelecom_20_29,P_InfoMedTelecom_30_34,P_InfoMedTelecom_35_39,P_InfoMedTelecom_40_44,P_InfoMedTelecom_45_49,P_InfoMedTelecom_50_over,P_InfoMedTelecom_hours_NS,P_InfoMedTelecom_Tot,P_FinInsurS_0,P_FinInsurS_1_19,P_FinInsurS_20_29,P_FinInsurS_30_34,P_FinInsurS_35_39,P_FinInsurS_40_44,P_FinInsurS_45_49,P_FinInsurS_50_over,P_FinInsurS_hours_NS,P_FinInsurS_Tot,P_RentHirREserv_0,P_RentHirREserv_1_19,P_RentHirREserv_20_29,P_RentHirREserv_30_34,P_RentHirREserv_35_39,P_RentHirREserv_40_44,P_RentHirREserv_45_49,P_RentHirREserv_50_over,P_RentHirREserv_hours_NS,P_RentHirREserv_Tot,P_ProScieTechServ_0,P_ProScieTechServ_1_19,P_ProScieTechServ_20_29,P_ProScieTechServ_30_34,P_ProScieTechServ_35_39,P_ProScieTechServ_40_44,P_ProScieTechServ_45_49,P_ProScieTechServ_50_over,P_ProScieTechServ_hours_NS,P_ProScieTechServ_Tot,P_AdminSupServ_0,P_AdminSupServ_1_19,P_AdminSupServ_20_29,P_AdminSupServ_30_34,P_AdminSupServ_35_39,P_AdminSupServ_40_44,P_AdminSupServ_45_49,P_AdminSupServ_50_over,P_AdminSupServ_hours_NS,P_AdminSupServ_Tot,P_PubAdmiSafety_0,P_PubAdmiSafety_1_19,P_PubAdmiSafety_20_29,P_PubAdmiSafety_30_34,P_PubAdmiSafety_35_39,P_PubAdmiSafety_40_44,P_PubAdmiSafety_45_49,P_PubAdmiSafety_50_over,P_PubAdmiSafety_hours_NS,P_PubAdmiSafety_Tot,P_EducTrain_0,P_EducTrain_1_19,P_EducTrain_20_29,P_EducTrain_30_34,P_EducTrain_35_39,P_EducTrain_40_44,P_EducTrain_45_49,P_EducTrain_50_over,P_EducTrain_hours_NS,P_EducTrain_Tot,P_HealthCareSocA_0,P_HealthCareSocA_1_19,P_HealthCareSocA_20_29,P_HealthCareSocA_30_34,P_HealthCareSocA_35_39,P_HealthCareSocA_40_44,P_HealthCareSocA_45_49,P_HealthCareSocA_50_overr,P_HealthCareSocA_hours_NS,P_HealthCareSocA_Tot,P_ArtRecServ_0,P_ArtRecServ_1_19,P_ArtRecServ_20_29,P_ArtRecServ_30_34,P_ArtRecServ_35_39,P_ArtRecServ_40_44,P_ArtRecServ_45_49,P_ArtRecServ_50_over,P_ArtRecServ_hours_NS,P_ArtRecServ_Tot
80104103928,0,0,0,0,0,0,0,0,0,0,5,17,13,0,24,6,0,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,14,0,3,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,3,0,22,13,0,3,0,47,0,6,0,0,3,0,0,0,0,10,0,0,8,0,3,0,0,0,0,15,0,0,0,0,6,0,0,0,0,3
80104103929,0,0,0,0,0,0,0,0,0,3,0,7,13,9,36,15,3,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,3,0,0,20,4,0,8,0,10,4,0,5,0,32,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,16,0,0,0,0,0,5,0,0,0,3,0,0,3,0,14,7,0,3,0,37,0,6,5,0,6,4,0,0,0,13,0,0,5,4,5,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0
80104104001,0,0,0,0,0,0,0,0,3,3,6,27,22,17,51,29,11,5,9,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,3,0,3,9,19,3,3,0,46,0,0,0,0,0,0,0,0,0,4,3,11,11,7,10,6,0,0,0,49,0,7,11,9,10,5,0,0,0,46,0,0,4,0,0,5,0,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,4,5,0,9,0,16,18,6,0,0,49,0,0,5,0,0,3,0,0,0,10,4,5,3,8,24,19,6,3,5,67,0,12,9,8,6,5,0,0,0,36,0,0,5,3,4,3,4,0,0,35,0,0,0,0,5,0,0,0,0,3
80104104002,0,0,0,0,0,0,0,0,0,6,4,18,17,4,25,21,6,14,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,16,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,10,5,0,0,30,0,0,0,0,0,0,0,0,0,0,5,5,0,0,20,21,7,7,0,67,3,3,4,0,4,0,3,7,0,16,0,0,0,0,9,0,0,5,0,12,0,0,0,0,0,0,0,0,0,6
80104104005,0,0,0,0,0,0,0,0,0,0,3,15,22,12,22,20,5,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,0,8,3,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,0,0,0,20,0,0,3,0,0,0,0,0,0,4,0,0,4,0,21,24,6,4,0,61,0,0,0,0,3,9,0,0,0,16,0,0,3,5,7,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0
80104104006,0,0,0,0,0,0,0,0,0,3,0,16,6,8,25,11,3,9,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,5,0,5,0,12,0,0,0,0,0,4,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,9,4,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,6,6,0,27,0,3,0,0,3,0,0,0,0,7,3,4,0,3,15,17,4,3,0,53,0,3,0,5,7,0,0,0,0,16,0,0,5,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
80104104007,0,0,0,0,0,0,0,0,0,5,9,23,20,9,40,17,5,12,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,23,0,0,0,0,5,0,0,0,0,5,0,7,0,0,5,0,0,0,0,19,0,11,8,4,0,0,0,3,0,26,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,0,0,0,31,9,0,0,0,0,0,0,0,0,9,6,4,4,6,30,28,3,13,0,79,0,6,0,0,4,0,3,5,0,26,3,3,11,0,9,8,0,4,0,28,0,0,0,0,0,0,0,0,0,5
80104104008,0,0,0,0,0,0,0,0,0,3,8,24,24,21,40,26,3,5,6,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,4,0,0,0,12,0,6,5,3,3,3,3,3,0,23,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,12,0,5,0,27,0,0,9,0,0,0,0,0,0,10,7,5,7,7,29,25,3,15,0,97,0,10,4,0,9,4,0,0,0,35,0,12,6,6,7,9,0,0,0,40,0,0,0,0,0,0,0,0,0,0
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104013,0,0,0,0,0,0,0,0,0,0,0,10,7,10,12,18,3,4,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,5,3,0,51,0,5,5,6,3,0,0,0,0,18,0,0,3,3,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
80104104014,0,0,0,0,4,0,0,0,0,0,10,19,16,3,28,12,3,4,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,6,0,3,3,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,9,7,0,4,0,0,3,0,23,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,13,0,5,0,30,0,3,0,0,3,0,0,0,0,10,0,6,5,0,16,14,4,4,0,52,5,6,0,0,7,0,0,5,0,22,4,6,3,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
80104104015,0,0,0,0,0,0,0,0,0,5,3,22,15,9,29,25,9,6,0,117,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,6,0,0,0,12,0,0,0,0,0,6,0,0,0,3,0,10,3,0,0,0,0,0,0,12,0,9,0,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,3,0,4,12,0,0,0,25,0,0,5,0,0,0,0,0,0,4,0,0,0,3,24,16,9,3,0,60,0,4,3,0,5,10,0,0,0,22,0,0,7,4,8,4,0,0,0,24,0,3,3,0,0,0,0,0,0,9
80104104017,0,0,0,0,0,0,0,0,0,0,3,11,16,10,21,18,4,5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,21,4,6,7,3,3,3,0,3,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,5,0,16,0,0,3,0,0,0,0,0,0,9,4,4,7,0,14,17,7,12,0,55,0,3,0,0,0,4,0,0,0,15,0,0,6,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5
80104104018,0,0,0,0,0,0,0,0,0,0,4,10,0,0,7,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,4,0,16,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
80104104019,0,0,0,0,0,0,0,0,0,0,4,5,3,8,9,11,0,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,4,0,15,6,4,0,0,28,0,0,0,0,4,0,0,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
80104104020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104021,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
80104104022,0,0,0,0,0,0,0,0,0,5,3,11,10,11,27,12,0,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,4,5,4,0,26,0,5,3,0,15,3,4,4,0,37,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,11,0,0,0,16,0,0,0,3,0,0,0,0,0,6,4,0,0,3,9,9,0,0,0,25,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,3,0,22,0,0,0,0,0,0,0,0,0,7
80104104023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104024,0,0,0,0,0,0,0,0,0,0,7,10,15,4,18,11,6,6,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,0,15,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,4,0,9,3,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,17,6,10,0,46,0,0,0,0,0,3,0,0,0,6,0,3,6,3,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4
80104104025,0,0,0,0,0,0,0,0,0,0,3,9,13,3,33,11,0,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,14,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,8,13,0,10,3,0,0,0,25,0,9,10,0,4,5,0,3,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,14,0,5,0,0,0,0,0,0,0,7,6,0,0,3,14,18,3,0,0,43,0,0,0,0,5,0,0,3,0,11,0,0,9,8,8,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0
80104104026,0,0,0,0,3,0,0,0,0,0,11,26,29,13,67,28,4,6,4,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,13,0,0,0,0,9,0,0,0,0,6,3,0,0,3,7,8,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,8,12,4,0,4,0,0,0,35,0,16,8,5,12,0,3,4,0,44,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,10,0,0,3,0,15,16,0,3,0,40,0,4,7,0,6,5,0,0,0,21,5,0,4,3,36,26,5,5,0,79,0,4,3,0,10,7,3,6,0,30,6,12,10,6,19,3,0,3,0,61,0,0,0,0,3,0,0,0,0,9
80104104027,0,0,0,0,0,0,0,0,0,7,0,13,32,6,60,17,7,10,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,3,0,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,6,13,0,14,0,3,0,0,38,0,8,16,4,11,15,0,0,0,48,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,10,0,0,4,0,0,0,0,0,0,3,0,0,0,0,18,9,0,3,0,30,0,0,0,4,0,0,0,0,0,3,0,0,0,0,22,16,4,3,0,52,0,0,0,0,14,7,0,6,0,29,0,3,8,0,10,7,0,0,0,30,0,0,0,0,0,0,0,0,0,5
80104104028,0,0,0,0,0,0,0,0,0,0,4,12,17,0,38,19,0,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,0,0,0,16,0,4,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,12,4,5,0,31,0,0,4,0,3,0,0,0,0,7,0,0,3,0,31,12,0,0,0,49,0,0,0,0,3,0,0,3,0,10,0,4,0,3,4,0,0,0,0,21,0,4,0,0,0,0,0,0,0,7
80104104029,0,0,0,0,0,0,0,0,0,3,3,6,17,16,56,14,7,12,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,5,3,3,10,0,5,3,0,29,0,6,4,4,16,0,0,0,0,25,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,24,0,0,5,0,5,6,0,0,0,16,0,0,0,3,24,19,9,8,0,64,0,0,3,0,6,0,4,0,0,16,0,0,0,8,16,3,0,0,0,34,0,0,0,0,0,0,0,0,0,4
80104104030,0,0,0,0,3,0,0,0,0,7,10,41,38,11,93,46,13,6,5,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,0,0,0,0,4,0,0,3,0,9,0,3,8,4,10,10,5,4,0,49,0,0,0,0,0,0,0,0,0,4,0,10,17,6,18,4,3,3,0,74,8,15,17,3,14,13,0,3,0,79,0,0,0,0,4,6,0,3,0,17,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,5,3,0,0,15,0,0,0,0,4,0,0,0,0,9,0,0,3,0,24,25,0,0,0,54,0,5,0,0,6,4,0,0,0,25,0,0,7,4,26,15,11,7,0,70,0,10,0,3,18,9,3,3,0,42,4,6,13,0,25,14,4,0,0,66,0,0,4,0,3,0,0,0,0,11
80104104031,0,0,0,0,0,0,0,0,0,0,0,4,8,0,40,11,7,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,14,0,4,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,9,0,0,0,17,0,0,0,0,3,3,0,0,0,7,0,0,5,0,19,12,0,5,0,42,0,0,4,0,5,0,0,0,0,5,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
80104104032,0,0,0,0,0,0,0,0,0,0,3,6,12,5,24,13,6,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,7,0,6,0,0,0,0,23,0,0,8,0,3,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,9,0,0,0,0,3,4,0,0,0,9,0,0,0,0,16,7,0,0,0,31,0,0,0,0,0,0,0,0,0,12,0,3,0,4,7,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0
