SA1_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
80101100504,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,11,0,0,5,0,0,0,0,0,14,7,16,3,0,3,0,0,4,0,34,0,13,0,0,0,0,0,0,0,19,8,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,4,7,4,0,0,4,0,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,5,13,0,3,4,0,0,0,0,23,10,8,0,0,4,0,0,0,0,22,11,7,0,0,3,0,0,0,0,22,0,7,0,0,8,0,0,0,0,23,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,0,10,20,6,0,4,0,112
80101100505,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,14,9,5,0,0,0,0,0,24,12,7,4,4,0,0,0,0,0,30,3,8,0,4,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,13,11,3,4,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,12,4,8,0,4,0,0,0,0,0,26,9,12,0,0,5,0,0,0,0,28,6,12,0,0,8,0,0,0,3,26,0,0,0,7,3,0,0,0,0,12,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,45,0,10,22,0,0,3,3,109
80101100506,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,5,5,6,3,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,9,0,6,0,0,4,0,0,0,0,11,0,6,0,0,0,0,0,0,0,7,3,8,0,3,0,0,0,0,0,15,0,5,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,32,0,9,4,4,0,0,0,58
80101100507,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,16,7,4,0,0,0,0,0,0,0,16,3,16,5,0,4,0,0,0,0,26,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,12,6,3,6,0,0,0,87,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,17,9,10,0,0,0,0,0,0,0,16,4,16,0,0,5,0,0,0,0,24,3,3,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,3,4,9,3,0,0,0,77
80101100508,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,0,18,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,4,3,0,0,3,0,47,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,12,7,8,0,0,0,0,0,0,0,16,4,14,0,0,0,0,0,0,0,20,0,4,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,0,5,6,4,0,0,0,64
80101100509,0,0,0,0,0,0,0,6,0,6,0,0,3,0,0,0,0,0,0,5,6,10,6,0,0,0,3,6,0,22,5,13,0,0,3,0,0,3,0,36,14,7,7,0,0,0,0,0,0,34,0,8,4,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,16,4,6,3,3,13,0,109,0,0,0,3,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,7,5,16,0,7,4,0,0,4,0,36,9,13,0,5,0,0,0,3,0,36,7,7,0,0,5,0,0,0,0,27,0,9,0,0,3,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,0,15,16,12,0,8,0,123
80101100602,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,3,0,0,5,0,3,0,12,6,3,4,0,0,0,0,0,0,11,0,3,6,0,0,0,0,0,0,14,4,0,0,0,8,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,17,3,10,7,6,8,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,6,0,0,7,0,0,0,0,15,3,0,0,0,3,0,0,0,0,14,4,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,9,16,0,0,0,0,50
80101100604,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,4,0,9,0,0,0,0,0,0,11,3,10,8,4,9,0,0,0,0,28,0,4,4,0,3,0,0,4,0,19,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,22,7,20,3,5,8,5,84,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,5,11,0,8,4,0,0,0,0,21,0,12,0,7,0,3,0,0,3,25,3,4,0,4,4,0,0,0,0,14,4,4,0,7,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,24,16,6,0,4,4,84
80101100605,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,3,0,14,12,17,8,0,7,0,0,4,0,40,4,9,3,0,5,0,0,3,0,28,3,0,0,0,6,0,0,0,0,15,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,25,0,18,5,3,7,6,111,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,3,4,0,4,7,0,0,0,0,16,8,16,6,7,12,0,0,0,0,42,4,10,0,0,7,0,0,0,0,27,6,0,3,3,3,0,0,0,0,11,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,8,17,32,3,0,0,0,118
80101100606,0,0,4,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,12,10,7,12,4,3,0,0,0,0,31,7,0,3,4,5,3,0,0,0,20,0,0,0,6,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,20,15,5,7,5,10,0,91,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,9,0,0,4,0,0,0,0,19,10,10,0,0,10,0,0,0,0,36,6,3,0,0,7,0,0,3,0,16,0,0,0,0,4,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,8,8,25,7,0,4,5,93
80101100607,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,8,4,6,8,0,0,0,0,0,0,18,3,9,8,0,5,0,4,3,0,31,12,10,6,0,0,0,5,0,0,36,8,3,0,0,5,0,0,3,0,14,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,19,8,14,3,11,9,0,116,0,0,0,3,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,3,6,3,0,0,0,4,0,0,0,16,4,8,0,0,9,0,0,0,0,25,9,15,0,3,13,3,0,0,0,40,3,4,0,7,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,17,32,9,0,3,0,127
80101100608,0,0,0,0,0,8,0,0,0,10,0,0,7,3,0,0,0,0,0,13,3,5,8,0,0,0,4,0,0,29,4,9,10,0,0,0,5,3,0,27,4,12,10,0,3,0,0,0,0,30,3,4,0,3,5,0,4,3,0,25,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,36,10,16,9,8,7,0,138,0,0,0,0,0,4,0,5,0,8,0,5,0,0,0,0,0,0,0,8,0,14,0,9,3,0,0,0,0,24,9,7,0,3,13,0,0,0,0,33,0,7,0,4,10,3,0,0,0,24,3,0,0,0,6,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,3,13,36,8,0,8,3,112
80101100609,0,0,3,0,0,0,0,0,0,10,5,0,3,0,0,0,0,3,0,15,0,5,3,0,0,0,0,0,0,7,0,14,12,0,4,0,0,3,0,30,0,10,14,0,3,0,0,4,0,29,4,4,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,27,3,10,3,6,11,0,108,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,11,0,0,0,4,5,0,0,0,0,14,5,11,3,0,3,0,0,0,0,26,4,8,0,3,4,0,0,3,0,29,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,11,18,25,7,0,0,0,93
80101100610,0,0,0,4,0,8,0,4,0,10,0,5,0,0,0,0,0,0,0,9,3,0,7,9,4,0,0,0,0,24,4,4,4,4,0,0,0,0,0,24,5,5,7,4,0,0,0,0,0,25,3,8,3,0,7,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,21,18,12,9,9,4,0,116,0,0,0,5,0,3,0,0,0,10,0,0,0,6,3,0,0,0,0,12,0,7,0,6,5,0,0,0,0,15,8,9,5,0,3,0,0,0,3,23,8,4,0,9,10,0,0,0,0,33,0,4,0,5,6,0,0,0,0,21,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,6,24,31,5,5,4,3,108
80101100611,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,10,10,9,15,0,0,0,0,5,0,37,3,9,8,3,3,4,0,0,0,28,0,6,8,0,0,0,4,0,0,23,3,3,6,0,0,0,4,5,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,36,8,6,4,10,10,3,121,0,0,0,0,0,6,0,0,0,4,0,0,3,0,3,0,0,0,0,8,4,15,5,3,9,0,0,0,0,29,3,5,0,5,4,0,0,0,0,24,7,5,0,3,12,3,0,0,0,30,0,11,0,5,0,4,0,5,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,6,13,33,9,0,4,0,124
80101100612,0,0,0,0,0,3,0,3,0,16,0,3,6,0,0,3,0,0,0,18,4,0,11,3,7,0,0,6,0,32,5,9,6,9,3,0,0,3,0,32,10,11,8,3,7,0,5,0,0,54,4,3,0,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,37,23,28,11,8,12,3,169,0,0,0,6,0,3,0,0,0,7,5,0,3,5,0,0,0,0,0,15,4,9,0,3,4,5,0,0,0,28,5,10,0,7,9,0,0,0,0,34,5,12,0,0,13,0,0,0,0,40,0,7,0,0,11,0,0,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,5,17,40,13,0,11,3,142
80101100613,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,14,0,7,5,0,0,0,0,0,0,19,0,8,0,0,6,0,0,0,0,14,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,15,7,12,0,0,0,0,67,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,3,0,7,0,0,0,0,0,15,7,4,0,3,3,0,0,0,0,20,7,3,0,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,3,17,15,0,0,0,0,69
80101100614,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,8,7,3,6,0,0,3,0,3,0,16,3,4,3,0,6,3,4,0,0,23,6,6,6,0,0,5,0,0,0,25,4,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,26,11,5,9,0,4,0,95,0,0,0,0,0,4,0,0,0,3,0,4,0,3,0,0,0,0,0,12,0,7,0,4,3,0,0,0,0,11,9,15,0,0,7,0,0,0,0,32,4,8,0,4,8,0,0,0,0,29,3,4,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,6,16,25,8,0,7,3,106
80101100615,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,11,3,3,4,0,0,0,0,0,0,16,3,0,0,4,0,0,4,3,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12,9,3,3,10,9,0,63,0,0,0,4,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,12,6,5,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,14,14,6,0,3,0,62
80101100616,0,0,5,3,0,0,0,0,0,11,0,0,3,0,0,4,0,5,0,7,3,3,8,3,6,0,0,0,0,24,12,8,5,4,4,5,0,3,7,47,8,6,8,0,3,0,5,0,0,35,0,3,4,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,36,5,12,11,12,5,7,135,0,0,0,3,0,5,0,0,0,9,0,0,0,6,0,0,0,0,0,10,9,4,0,0,8,0,0,0,3,25,4,19,0,9,12,4,0,0,0,43,11,7,4,6,12,4,0,0,4,45,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,3,23,35,17,0,5,7,154
80101100617,0,0,0,0,0,5,0,0,0,9,0,0,4,0,0,4,0,4,0,16,0,4,9,0,4,5,0,0,0,27,7,0,5,0,0,0,0,0,0,18,3,7,0,0,0,0,0,0,5,21,0,0,6,3,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,32,7,8,9,7,11,5,114,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,5,0,0,0,7,3,8,0,4,10,0,0,0,0,24,0,8,0,3,3,0,0,0,0,21,4,6,0,5,7,0,0,0,0,21,3,0,0,7,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,3,20,30,6,0,3,0,110
80101100618,0,0,0,0,0,0,0,0,0,8,0,0,7,3,0,0,0,0,0,8,3,3,3,0,0,0,0,6,0,14,6,4,7,5,0,0,0,0,0,32,4,9,5,0,0,0,3,0,0,22,5,0,3,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,21,10,9,4,9,3,0,91,0,0,0,0,0,4,0,0,0,8,0,0,0,3,3,0,0,0,0,9,0,6,0,4,3,0,0,0,0,16,0,15,0,11,3,0,0,0,0,33,0,4,4,0,3,0,0,0,0,22,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,5,11,21,0,0,0,0,87
80101100619,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,7,6,0,0,0,0,0,19,5,10,4,0,4,0,0,5,0,31,0,5,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,15,14,4,0,0,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,9,3,0,0,0,0,19,0,5,0,5,3,0,0,0,0,18,3,3,0,0,4,3,0,0,0,14,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,3,16,10,3,0,7,0,69
80101100620,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,4,8,3,0,0,0,0,0,0,14,3,16,3,0,5,0,0,4,0,32,10,5,0,0,6,0,0,3,0,19,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,16,3,12,4,0,10,0,92,0,0,0,0,0,0,0,3,0,7,0,3,0,0,5,0,0,0,0,11,3,3,0,4,3,0,0,0,0,15,3,3,0,3,0,0,0,4,0,22,6,5,0,4,3,0,0,4,0,24,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,15,23,4,0,10,0,88
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,3,0,0,4,0,0,0,0,0,15,10,3,3,0,5,0,0,0,0,17,13,5,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,10,10,7,0,0,4,4,68,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,7,5,6,0,0,6,0,0,0,0,17,5,12,0,0,8,0,0,0,0,20,3,6,0,5,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,13,17,9,0,6,0,75
80101100623,0,0,0,6,0,5,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,0,3,0,11,5,8,0,0,0,3,0,0,0,26,6,5,10,3,4,0,0,0,0,31,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,17,9,12,3,0,13,4,104,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,10,6,0,0,0,0,0,0,14,6,8,3,3,8,0,0,0,0,24,3,7,0,0,4,6,0,0,0,18,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,10,8,21,15,0,0,0,88
80101100701,0,0,0,4,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,9,4,6,12,3,0,0,0,6,0,30,3,9,10,4,5,0,0,5,0,34,6,6,4,0,0,0,4,3,0,29,7,7,3,0,4,0,3,3,0,19,0,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,32,11,12,3,10,14,0,131,0,0,0,3,0,3,0,0,0,13,0,5,3,3,3,5,0,0,0,20,4,10,0,0,4,0,0,5,0,34,8,9,0,0,6,0,0,0,0,25,8,10,0,0,5,0,0,0,0,31,7,3,0,0,7,0,0,0,0,22,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,9,13,34,12,0,7,0,145
