SA1_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
80101101802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101805,0,0,0,0,0,0,0,0,41,6,0,0,47,0,0,0,47,0,0,50,21,4,0,0,26,0,0,0,26,0,0,26,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,10,0,0,77,0,0,0,77,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,64,17,0,0,80,0,0,0,80,0,0,81,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,17,0,0,83,0,0,0,83,0,0,84
80101101806,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,10,9,3,0,0,10,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,24,0,0,0,24,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,24,0,0,0,24,4,0,31,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,30,0,0,0,30,4,0,29
80101101807,0,0,0,0,0,0,0,0,21,3,0,0,29,0,0,0,29,0,0,29,13,0,0,0,13,0,0,0,13,0,0,18,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,49,0,0,0,49,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,45,3,0,0,51,0,0,0,51,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,50,0,0,0,50,0,0,48
80101101808,0,0,0,0,0,0,0,0,21,4,0,0,22,0,0,0,22,0,0,23,15,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,37,0,0,0,37,0,0,41,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,35,3,0,0,44,0,0,0,44,0,0,46,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,63,0,0,0,63,0,0,61
80101101809,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,24,0,0,24,13,3,0,0,17,0,0,0,17,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,47,0,0,0,47,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,47,0,0,0,47,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,44,0,0,0,44,0,0,45
80101101810,0,0,0,0,0,0,0,0,14,0,0,0,18,0,0,0,18,0,0,18,3,0,0,0,3,0,0,0,3,4,0,8,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,26,0,0,0,26,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,29,0,0,0,29,4,0,34,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,26,0,0,0,26,10,0,38
80101101902,0,0,0,0,0,0,0,0,47,15,0,0,57,0,0,0,57,0,0,62,45,11,0,0,57,0,0,0,57,0,0,57,9,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,99,24,0,0,129,0,0,0,129,0,0,130,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,3,0,0,3,3,0,0,0,3,3,0,3,9,0,0,9,105,24,0,0,133,3,0,3,133,0,0,138,27,6,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,131,29,0,0,160,3,0,3,167,0,0,169
80101101904,0,0,0,0,0,0,0,0,40,12,3,0,52,0,0,0,52,3,0,58,36,5,0,0,38,0,0,0,41,0,0,41,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,85,17,3,0,103,0,0,0,105,5,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,3,85,17,3,0,103,0,3,4,102,5,0,113,8,0,0,0,8,0,0,0,8,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,95,17,3,0,112,0,3,4,114,7,0,123
80101101905,3,0,0,0,3,0,0,3,35,3,0,0,44,0,0,0,44,0,0,44,31,14,0,0,45,0,0,0,45,4,0,45,4,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,74,17,3,0,94,0,0,0,94,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,17,3,0,94,0,0,0,94,4,0,99,13,7,0,0,24,0,0,0,24,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,88,24,6,0,113,0,0,0,113,3,0,121
80101101906,0,0,0,0,0,0,0,0,35,0,0,0,31,0,0,0,31,0,0,31,24,0,0,0,24,0,0,0,24,4,0,27,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,0,59,0,0,0,59,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,0,60,0,0,0,60,4,0,66,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,69,0,0,0,69,4,0,74
80101101907,0,0,0,0,4,0,0,5,56,11,0,0,61,0,0,0,61,0,0,61,38,6,3,0,41,0,0,0,41,0,0,41,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,96,13,0,0,114,0,0,0,114,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,13,0,0,114,0,0,0,109,0,0,109,3,0,0,0,9,0,0,0,9,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,99,14,0,0,115,0,0,0,117,3,0,122
80101101908,9,0,0,0,9,0,0,9,52,0,0,0,52,0,0,0,52,6,0,54,35,10,0,0,44,0,0,0,44,0,0,44,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,97,10,0,0,99,0,0,0,99,6,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,10,0,0,100,0,0,0,100,6,0,105,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0,0,102,0,0,0,102,6,0,108
80101101909,0,0,0,0,0,0,0,0,32,5,0,0,37,0,0,0,37,0,0,43,28,6,0,0,29,0,0,0,29,5,0,32,5,0,5,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,62,13,5,0,74,0,0,0,74,9,0,82,0,0,0,0,0,0,5,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5,62,13,5,0,74,0,5,5,76,9,0,85,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,58,13,5,0,75,0,5,5,81,10,0,90
80101101910,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,18,0,0,18,34,0,0,0,29,0,0,0,29,0,0,29,6,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,63,0,0,0,63,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,63,0,0,0,63,0,0,63,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,66,0,0,0,66,0,0,66
80101101911,0,0,0,0,0,0,0,3,23,0,0,3,26,0,0,0,26,4,0,26,36,0,0,0,36,0,0,0,36,0,0,36,5,5,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,3,65,0,0,0,65,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0,8,0,0,8,66,0,0,3,70,0,0,0,70,4,0,71,16,3,0,0,22,0,0,0,22,4,3,28,0,0,0,0,0,0,0,0,0,0,0,0,81,7,0,3,92,0,0,0,92,3,3,99
80101101912,0,0,0,0,0,0,0,0,19,5,0,0,16,0,0,0,16,0,0,16,22,4,0,0,22,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,41,0,0,0,45,0,0,45,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,37,3,0,0,49,0,0,0,47,0,0,47,3,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,47,14,0,0,57,0,0,0,59,0,0,59
80101101913,0,0,0,0,0,0,0,0,25,6,0,0,33,0,0,0,33,0,0,33,13,9,6,0,23,0,4,4,26,0,0,26,4,3,0,0,10,0,0,0,10,0,0,10,0,0,5,0,5,0,0,0,5,0,0,5,39,15,7,0,63,0,4,4,63,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,7,0,63,0,4,4,63,0,0,63,12,0,0,0,12,0,0,0,12,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,52,15,7,0,78,0,4,4,77,3,0,83
80101101914,0,0,0,0,0,0,0,0,20,0,5,0,25,0,4,3,26,0,0,26,23,0,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,44,5,5,0,48,0,4,3,49,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,48,5,5,0,53,0,4,3,55,0,0,55,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,5,5,0,53,0,4,3,55,4,0,55
80101101915,0,0,0,0,0,0,0,0,22,0,0,0,19,0,0,0,19,0,0,19,24,4,0,0,33,0,0,0,33,0,0,33,5,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,61,0,0,0,61,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,0,0,0,0,4,4,4,0,0,4,51,0,0,0,61,0,4,4,61,0,0,64,0,6,0,0,7,0,0,0,7,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,0,68,0,4,4,70,4,0,73
80101101916,0,0,0,0,0,0,0,0,25,3,0,0,28,5,0,5,28,0,0,28,11,3,0,0,12,5,0,5,18,0,0,18,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,45,5,0,5,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,45,5,0,5,49,0,0,49,11,0,4,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,52,4,4,0,60,5,0,5,64,0,0,64
80101101917,0,0,0,0,0,0,0,0,31,3,0,0,31,0,0,0,31,0,0,31,23,7,0,0,28,0,0,0,28,0,0,28,6,0,0,3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,61,10,0,4,66,0,0,0,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,10,0,4,66,0,0,0,66,0,0,66,10,5,0,5,19,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,65,13,0,7,86,0,0,0,86,0,0,90
80101101918,0,0,0,0,0,0,0,0,37,0,3,0,42,0,0,0,42,0,0,42,21,0,0,0,21,0,0,0,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,62,0,5,0,66,4,0,4,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,5,0,66,4,0,4,68,0,0,68,8,0,0,0,7,0,0,0,7,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,70,7,5,0,77,4,0,4,79,4,0,81
80101101919,0,0,0,0,0,0,0,0,29,0,0,0,30,0,0,0,30,0,0,30,36,10,0,0,40,0,0,0,40,0,0,44,6,4,0,0,10,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,75,10,0,0,89,0,0,0,89,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,77,11,0,0,90,0,0,0,90,0,0,92,10,3,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,87,14,0,0,102,0,0,0,102,0,0,108
80101102001,0,0,0,0,0,0,0,0,26,0,8,0,33,0,0,0,31,0,0,31,18,10,0,0,23,0,0,0,23,0,0,23,4,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,45,10,4,0,61,0,0,0,63,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,4,0,61,0,0,0,63,0,0,67,10,0,0,0,10,0,0,0,10,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,58,10,4,0,74,0,0,0,73,10,0,85
80101102002,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,25,4,0,20,13,3,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,42,0,0,0,42,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,40,4,0,0,46,0,0,0,46,4,0,48,0,5,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,10,0,0,52,0,0,0,52,4,0,55
80101102003,0,0,0,0,0,0,0,0,14,9,0,0,14,0,0,0,14,6,0,23,23,0,0,0,21,0,0,0,21,0,0,21,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,5,4,0,43,0,0,0,43,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,4,0,43,0,0,0,43,6,0,44,4,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,36,5,4,0,47,0,0,0,47,8,0,58
80101102004,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,18,0,0,18,16,0,0,0,16,0,0,0,16,0,0,16,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,45,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,45,0,0,0,45,0,0,46,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,44,0,0,0,44,3,0,51
80101102005,0,0,0,0,0,0,0,0,20,5,0,0,26,0,0,0,24,0,0,24,7,0,0,0,7,0,0,0,7,7,0,14,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,29,4,0,0,34,0,0,0,38,7,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,34,0,0,0,37,7,4,51,11,0,0,0,11,0,0,0,11,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,46,0,0,0,49,9,4,65
80101102006,0,0,0,0,0,0,0,0,28,0,0,0,34,0,0,0,34,0,0,34,10,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,44,0,0,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,44,0,0,0,44,0,0,44,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,48,0,0,0,48,0,0,48
80101102007,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,16,0,0,16,15,3,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,32,0,0,0,32,0,0,32,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,34,3,0,0,35,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,34,8,0,0,42,0,0,0,42,0,0,38
80101102008,0,0,0,0,0,0,0,0,25,3,0,0,25,0,0,0,25,0,0,30,11,5,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,36,0,0,0,36,6,0,43,4,0,4,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,7,0,0,7,36,3,4,0,39,0,0,0,39,6,0,47,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,44,4,4,0,50,0,0,0,48,6,0,54
80101102101,0,0,0,0,0,0,0,0,26,7,5,0,33,0,0,0,33,0,0,33,25,6,0,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,5,0,66,0,0,0,66,0,0,65,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,50,11,5,0,66,0,0,0,66,4,0,69,13,0,0,0,13,0,0,0,13,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,64,11,5,0,80,0,0,0,80,7,0,87
80101102102,4,0,0,0,3,0,0,3,18,0,0,0,16,0,0,0,15,0,0,15,17,3,0,0,20,0,0,0,20,0,0,20,9,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,45,0,0,0,47,0,0,47,0,0,0,0,0,7,0,7,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,6,0,0,6,36,3,0,0,48,14,0,14,52,0,0,52,4,3,0,0,11,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,48,7,0,0,55,14,0,14,65,0,0,70
80101102103,0,0,0,0,0,0,0,7,38,5,0,0,37,0,0,0,37,0,0,39,29,0,0,0,32,0,0,0,32,0,0,32,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,70,0,0,0,70,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,70,0,0,0,70,0,0,72,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,71,7,0,0,80,0,0,0,80,0,0,78
80101102104,4,0,0,0,4,0,0,4,29,4,0,0,26,0,0,0,26,0,0,26,25,9,0,0,30,0,0,0,30,0,0,30,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,51,16,0,3,70,0,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,0,3,71,0,0,0,71,0,0,71,8,3,0,0,10,0,0,0,9,5,0,15,0,0,0,0,0,0,0,0,0,0,6,6,64,17,0,3,81,0,0,0,84,5,6,89
80101102105,6,0,0,0,6,0,0,6,71,0,0,0,69,0,0,0,69,5,0,74,48,6,0,0,53,6,0,6,58,0,0,58,8,6,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,127,7,0,0,136,6,0,6,135,5,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,7,0,0,136,6,0,6,135,5,0,140,19,0,0,0,19,4,0,4,21,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,142,7,0,0,155,5,0,5,157,7,0,165
